"Species_9773"	"Species_1387"	"Species_7126"	"Species_4564"	"Species_5461"	"Species_5463"	"Species_5432"	"Species_2706"	"Species_11775"	"Species_6077"	"Species_7566"	"Species_11524"	"Species_9824"	"Species_2990"	"Species_2091"	"Species_12953"	"Species_8080"	"Species_2510"	"Species_12654"	"Species_9147"	"Species_3002"	"Species_10060"	"Species_5419"	"Species_2853"	"Species_5115"	"Species_564"	"Species_5452"	"Species_10932"	"Species_7862"	"Species_11643"	"Species_6940"	"Species_5446"	"Species_2954"	"Species_16033"	"Species_8584"	"Species_5459"	"Species_2855"	"Species_5918"	"Species_1889"	"Species_9918"	"Species_16857"	"Species_1501"	"Species_7375"	"Species_12090"	"Species_3058"	"Species_7161"	"Species_8208"	"Species_11569"	"Species_3569"	"Species_5271"	"Species_3303"	"Species_9831"	"Species_9967"	"Species_10667"	"Species_6166"	"Species_13709"	"Species_7239"	"Replicate"
"1"	-0.260945435037526	-0.261284223158044	-0.256596201094724	-0.258589431441205	-0.188214826639794	-0.262906370577966	-0.265287426628559	-0.26657636758565	-0.262769857899513	-0.267313875929577	-0.262943210590323	-0.262912202295059	-0.261743192302696	-0.256674809030026	-0.262574543345305	-0.258467835245121	-0.270322033673321	-0.259314823163696	-0.264062132929724	-0.262998500184027	-0.256904382803603	-0.266843281253362	-0.256912803618133	-0.265205431145178	-0.267518597542173	-0.263305354053794	-0.263450825157879	-0.264666687765567	-0.271017106456966	-0.278115753539695	-0.267543105769095	-0.265339792277312	-0.268067699389144	-0.270572710746694	-0.264179218368086	-0.246555038542578	-0.270079701532134	-0.267870863085958	-0.266679291836163	-0.265301211602216	-0.266306476195586	-0.26263272351569	-0.262839669980472	-0.263033289085113	-0.279164517064712	-0.234283443261477	-0.259116554782106	-0.256221937970906	-0.261774961647048	-0.255165683882838	-0.262808318904311	-0.266770734626767	-0.262956808001123	-0.268064908095868	-0.262130138185542	-0.268887815366484	-0.268980123700251	-0.265399286639783
"2"	-0.397165027162129	-0.315961793403265	-0.192817648155822	-0.353685081897419	-0.371261941936071	-0.284811149221566	-0.401167493306821	-0.393668850746118	-0.334171761766536	-0.392660786279567	-0.398995562997318	-0.383640148149144	-0.356124943116814	-0.326021039052297	-0.329013539160536	-0.298487027446057	-0.355972117055765	-0.345110604012561	-0.392933062776902	-0.394231669441243	-0.368083457665325	-0.375897752851962	-0.360344747532152	-0.351229237872288	-0.359110226757623	-0.367688210529857	-0.37760646389618	-0.365287634397627	-0.371298400721809	-0.400529914819908	-0.33879801330435	-0.349115337379717	-0.337817023894484	-0.350870387311736	-0.298985707062173	-0.284274520450429	-0.366608663087999	-0.345302243915373	-0.347601207000089	-0.363887752479422	-0.376976086165132	-0.355439047239607	-0.373894233265346	-0.37539318569028	-0.396316662037599	-0.384222164444863	-0.387895844787764	-0.403035003713566	-0.33642876264619	-0.307393887384937	-0.402966231521139	-0.360436532967904	-0.367906249052488	-0.387162160723562	-0.3824957244314	-0.364037962763853	-0.349713851032092	-0.377097695873851
"3"	-0.486384705121968	-0.512120420382253	-0.522810755879112	-0.552564569631754	-0.255080224949384	-0.502963459926188	-0.505514151057682	-0.50641686851194	-0.530010288256025	-0.500620637315395	-0.500003123890044	-0.50526559584159	-0.510942512131139	-0.506170918170929	-0.491958068994526	-0.52023488594846	-0.507149730538588	-0.537422819527673	-0.500217741505397	-0.510222808907713	-0.475992504863585	-0.499610630658122	-0.495151263504723	-0.506930905318649	-0.515183391721867	-0.506188334594243	-0.499935570429039	-0.525159868355377	-0.511841847591913	-0.520152105957458	-0.506212256726218	-0.512485364325586	-0.531915781590535	-0.50636096159095	-0.522475902448827	-0.535801423859017	-0.507205243046305	-0.526502835794379	-0.511975462946969	-0.508186665089776	-0.512209639572661	-0.502868416170752	-0.508933081700162	-0.50842196428301	-0.522256694066982	-0.483820513508258	-0.469469350295194	-0.487610903655319	-0.528600807338432	-0.565539665434361	-0.500702303015749	-0.524287506309305	-0.506291059009656	-0.516622738539778	-0.492332546144405	-0.546287583034937	-0.535189571563434	-0.499136424576235
"4"	-0.369626447923146	-0.385110434287099	-0.376008372236643	-0.378814146743809	-0.375806449640943	-0.382903523318277	-0.382536959414831	-0.382022096764272	-0.371934909232053	-0.378401190086009	-0.384410928949633	-0.380730141568295	-0.373550590455858	-0.338491397762115	-0.381775518744876	-0.371164370483481	-0.381951318290056	-0.369499364041276	-0.374743932807469	-0.365636459085549	-0.342234736739468	-0.393735643095674	-0.360392610960984	-0.382068516625129	-0.382034196352863	-0.381306796830829	-0.378345999355338	-0.386477043874385	-0.381287734635014	-0.373238355741485	-0.382300117047036	-0.376998324649542	-0.382608308022408	-0.381792537401897	-0.38201722380607	-0.351761889767757	-0.38192244086396	-0.38134437137235	-0.381514842825395	-0.381258433922184	-0.382509522725052	-0.382279393738893	-0.381883592161699	-0.382713406313435	-0.341418798451424	-0.266101068286892	-0.378342304773054	-0.390800103947001	-0.370152065732394	-0.388888123279491	-0.380189127146101	-0.373787444371191	-0.381764167083869	-0.383365511016104	-0.388025024996726	-0.386433070816376	-0.386100221320751	-0.388484659901347
"5"	-0.702818922677958	-0.569477909160263	-0.17071021453145	-0.588029673306776	-0.759906810044703	-0.676199019837805	-0.543577541747929	-0.602878966319748	-0.501747064697309	-0.674091529764222	-0.573088833245016	-0.693489313624258	-0.594668536049252	-0.531098951645466	-0.618311655012526	-0.513832246961223	-0.507322398108979	-0.547362733378133	-0.679861972623932	-0.691505197805041	-0.678560192103241	-0.536868905289942	-0.6241468798593	-0.596564488178274	-0.602848156904145	-0.652180077161249	-0.669548708436253	-0.644577520119244	-0.569841688509291	-0.639653942193459	-0.503624386956879	-0.536243138893912	-0.492672420718791	-0.555125108178407	-0.428133577954135	-0.321161585497883	-0.560810147513645	-0.540317994750871	-0.631432302460481	-0.606376807437703	-0.625716727353489	-0.581949479909606	-0.635084341953866	-0.670277434381994	-0.674548418865805	-0.6900240373715	-0.657477359127504	-0.6238746175166	-0.653896039098158	-0.57367663173832	-0.685745111576377	-0.605138494774286	-0.688581598623165	-0.691224451847464	-0.643545617610925	-0.642834446850804	-0.582644558703368	-0.634075078798115
"6"	-0.389207910658023	-0.250171873284646	-0.398514923644247	-0.169413734312754	-0.364016310696599	-0.437708629629826	-0.21667717009805	-0.315414748228008	-0.178544578833334	-0.392544665331664	-0.275175941088065	-0.404195660061457	-0.190151327923029	-0.182787594622816	-0.305344479694433	-0.0956975977581702	-0.223828792451708	-0.226402129509852	-0.366633985491337	-0.400200155096115	-0.347862333050654	-0.285334757772015	-0.300199217958592	-0.31198147444362	-0.292424622060917	-0.356703809469901	-0.355653190065268	-0.34639780688146	-0.307597971301436	-0.319416563253513	-0.26810565474637	-0.251520844795887	-0.181978923578048	-0.286142985714725	-0.171733370843232	0.0371376887728512	-0.287293307089307	-0.271540263588909	-0.254683942447004	-0.262187358295088	-0.328205450939749	-0.313307023413863	-0.329604973512804	-0.372058776398968	-0.363307038995783	-0.330194790566816	-0.380404646828433	-0.451957679938403	-0.373956978525051	-0.268176573981998	-0.386336923692566	-0.25716389144231	-0.336495745394552	-0.419680888730424	-0.360876147549851	-0.317071086743743	-0.328201171577938	-0.351576179309874
"7"	-0.60232149917854	-0.52226201402166	-0.617270276957715	-0.556066511083958	-0.234299856748584	-0.601445591233458	-0.599899690165164	-0.597992757069475	-0.571337808473851	-0.604770509094799	-0.593645733918455	-0.595161625850125	-0.579410253970128	-0.532577945733404	-0.628045877128871	-0.540554175428907	-0.59669511605559	-0.549870170696067	-0.562799582443597	-0.567595007190141	-0.556327621823247	-0.599567909200349	-0.502207581180696	-0.597512511103338	-0.565968744303216	-0.585038870603129	-0.554212075672497	-0.57157137344153	-0.594787229673056	-0.572620427550097	-0.597440648976533	-0.597124065231469	-0.561339380973541	-0.596719391925305	-0.592309607636448	-0.560287752947205	-0.59687420587507	-0.592018949310148	-0.595576454678919	-0.594452944563612	-0.595058957906434	-0.578405004312095	-0.590945123034636	-0.591504459517555	-0.508727196977734	-0.447654971455214	-0.60899593955914	-0.501875268098039	-0.608286780924747	-0.520377905855075	-0.598867416107337	-0.557894599726385	-0.595526378841217	-0.579811382499509	-0.616280147303973	-0.506565078262548	-0.571426829703326	-0.624328825056848
"8"	-0.424235610388069	-0.395584908099677	-0.393289347741086	-0.421396309513146	-0.126168885795341	-0.414892054662713	-0.417043680128303	-0.416520008265639	-0.412720834408007	-0.41525846189115	-0.409661648517704	-0.417085405961886	-0.404264432828999	-0.382418179582174	-0.416596373112989	-0.405537095344681	-0.416651176537168	-0.404152492167662	-0.402746051909431	-0.415056102249717	-0.332370795252201	-0.43215383507953	-0.369906879395913	-0.417101879536395	-0.40138968473488	-0.408060981532334	-0.394623223243748	-0.425732107673198	-0.417217961778745	-0.412077695957742	-0.416832239551104	-0.412394004355267	-0.422710236176721	-0.416737814532572	-0.418778500845902	-0.394170125466832	-0.416570409572433	-0.418813175806294	-0.417433840038695	-0.4162200276362	-0.418034959109127	-0.410310446054082	-0.414680757896877	-0.417669916169523	-0.390231127992215	-0.374348060668274	-0.375553160860829	-0.402772718246802	-0.424093529025866	-0.352652606993242	-0.415515034793617	-0.414734264194322	-0.416779660666753	-0.419252019396097	-0.409269025703162	-0.410736628831794	-0.424796820166499	-0.419145640219207
"9"	-0.491388931970904	-0.536071674501551	-0.504058583001079	-0.511778637849264	-0.58166580507585	-0.483452247356408	-0.480352532937805	-0.483473386913852	-0.498819367720336	-0.479718266685571	-0.486059354803355	-0.48598647467004	-0.491821074343513	-0.508708402797011	-0.476816152236281	-0.49914301607181	-0.484436872275685	-0.532380865935147	-0.495930787848314	-0.491625034398799	-0.44621153319785	-0.494972529193083	-0.562199643779132	-0.48363121225741	-0.511892624376181	-0.491771770005572	-0.510104328187315	-0.509153267166364	-0.490715898299984	-0.50949940830916	-0.482704945233599	-0.483149861088382	-0.528748635180488	-0.482667605302011	-0.503756442567594	-0.534199010583357	-0.484131741883177	-0.508192610592784	-0.489195225415794	-0.486113789966866	-0.488709324019007	-0.498595744040275	-0.489244335761604	-0.489786540908409	-0.503158131208597	-0.512806939186846	-0.453443829369669	-0.531632221717415	-0.478545939744289	-0.571715639426612	-0.482053628759104	-0.502430806076733	-0.485408831941379	-0.501179503800774	-0.482403971797974	-0.554929488392033	-0.529100952615259	-0.477234056013119
"10"	-0.6234136794524	-0.537594283228111	-0.320948597608732	-0.474688274845197	-0.690407061532613	-0.341776034995202	-0.277886614972023	-0.420907048224591	-0.326884059200628	-0.584885180355041	-0.493902056898156	-0.605414965021904	-0.337648671864026	-0.396204138573843	-0.600281893539154	-0.140473130993395	-0.403638989593355	-0.474329953236199	-0.620429127623017	-0.603815189941605	-0.576714263533084	-0.493428505087551	-0.553901467867665	-0.486656064929802	-0.51909611060685	-0.604024785259851	-0.602504943617785	-0.515617739752536	-0.474170610132832	-0.510709090451272	-0.458134301400713	-0.465934498193558	-0.270225981383402	-0.4859523125813	-0.251857468988544	-0.275933641692428	-0.452315190224791	-0.438105703698182	-0.413520461053578	-0.44458448856247	-0.52857057981491	-0.515385451812737	-0.571389380869589	-0.550780760461347	-0.598823059988393	-0.60095936438262	-0.555966777575258	-0.532814892011455	-0.398715372111888	-0.641243448101248	-0.60702783714049	-0.373061023849141	-0.532005505503353	-0.57337571993112	-0.446787441774766	-0.540393501865415	-0.42215118458023	-0.517517748200845
