"Species_1851"	"Replicate"
"1"	4.03729286826923	2.95365092671895
"2"	5.62873951782479	4.24294915080113
"3"	3.39921899099147	0.783260004734032
"4"	3.76283178397747	0.237153718746734
"5"	6.52420871362412	6.98993040240687
"6"	3.03110895041833	2.34001118026251
"7"	3.19177893245563	0.976299881597086
"8"	2.8960539985446	1.24224179460358
"9"	3.46253059270134	1.08101223481999
"10"	3.40686140298491	3.47468257024827
"11"	2.16934246789762	0.0588187860007279
"12"	3.61425618182515	4.56867999526482
"13"	4.29269389484043	3.19490775558707
"14"	3.16865381038458	2.87732318466498
"15"	3.4647023068249	1.37652510708942
"16"	3.02128894870574	1.60867004205711
"17"	3.38888886930635	3.57738732225729
"18"	3.17816663269639	2.26432414042074
"19"	3.34896122111475	1.88679667269527
"20"	3.13270763677131	1.91084842287668
"21"	3.99886212479793	3.22979612681072
"22"	3.13752262460679	3.29986312970522
"23"	3.60602642927095	0.783729081102548
"24"	3.48999309042123	2.44720916105459
"25"	2.94418696283038	2.03875862114139
"26"	4.15422243956372	3.73178848541633
"27"	4.1740516357814	2.79952740386926
"28"	3.97472679455383	2.63787458362664
"29"	3.58102567418741	3.25216413026493
"30"	3.10194380490746	2.65582127487021
"31"	3.12139006074218	2.75591848489925
"32"	3.01596446757264	2.93014775755012
"33"	3.13833178445873	2.30452961828053
"34"	3.1464993131729	2.90343477287671
"35"	3.50422205954035	3.64893970012181
"36"	3.20351152838395	3.06440239490294
"37"	3.79613525604612	2.96894629552578
"38"	3.65056478461318	3.54467674691264
"39"	3.91383306194248	2.37703260488938
"40"	3.0013788288514	2.22309721796646
"41"	3.22359597208529	2.05292692600975
"42"	3.03777408695818	2.133369626629
"43"	2.9723960706399	2.83380617649879
"44"	3.93557930779202	3.82768273205742
"45"	3.16377885596911	1.10681317358486
"46"	3.73270442360271	3.00108861264677
"47"	3.30070029392506	0.782558522388252
"48"	3.0559388283904	2.78739579732121
"49"	4.1855885691744	3.19197069897261
"50"	3.02770123941868	2.57903578596679
"51"	4.71387629840205	6.43466852678508
"52"	3.38543580564345	3.07984328711857
"53"	3.14894388268553	2.97788590736399
"54"	4.69115275660897	6.25317235731134
"55"	3.2054920470695	3.06925048306228
"56"	3.00278453673949	2.31737044762829
"57"	3.82266589410251	2.71299918860921
"58"	3.11545120194277	3.06318931843941
"59"	3.25808095447015	1.14461744170555
"60"	4.23439417447333	2.89039534287718
"61"	3.41639448785856	1.60149110775715
"62"	3.89020535540193	2.82737756438065
"63"	3.21351373262853	1.73658682487052
"64"	2.28696810571854	0.468557943151947
"65"	5.18787267128421	5.2235865572783
"66"	4.57861149362042	5.41865822216812
"67"	3.13837398909628	2.77108332891759
"68"	3.08907276870866	1.8444399497666
"69"	3.04884978045247	2.69710597721769
"70"	3.14285686594563	2.51576491634738
"71"	3.55748129231572	3.07252559494249
"72"	3.10355891518026	3.12770016398941
"73"	3.28656644040827	2.37671319671578
"74"	3.22822046162451	3.32203806218709
"75"	3.14671105772823	1.62692609722739
"76"	3.2046610877111	2.77405110130074
"77"	3.43987347208188	3.22464717715048
"78"	3.25603368565034	1.73403937226759
"79"	3.37053090820656	2.77449389739594
"80"	3.05581700577674	1.98681711872124
"81"	3.03881293613404	2.94610756230197
"82"	5.05545523910655	5.8725065413853
"83"	3.23396671734167	3.35642356922745
"84"	3.70759138716252	3.87391327789357
"85"	3.84722320801636	3.35900378611329
"86"	3.00987368375322	3.71678981139655
"87"	3.78390911594002	3.82923547953693
"88"	3.02488880117476	2.38057534843203
"89"	3.43956204684755	3.37744578342623
"90"	3.73247604199489	3.52280694380507
"91"	3.02374826918027	1.89201878355508
"92"	3.11608035750685	2.34935150812492
"93"	3.12672570199223	2.81862815045244
"94"	3.40239233049201	4.9674255454069
"95"	3.15157839508547	4.12128128505114
"96"	4.01118492019646	4.42913734319198
"97"	3.2384590160686	2.91402548430279
"98"	3.40658831164374	3.84007183305256
"99"	3.16210229717305	2.59746761258929
"100"	3.18903650705651	2.42086184275911
"101"	3.62981744369154	2.43860687350383
"102"	3.2969917599817	2.62076939284684
"103"	3.38734639062914	3.51361243492679
"104"	4.00062792024433	3.70194471154233
"105"	3.51213937552354	3.46982951221098
"106"	3.74142718503253	4.31245166994376
"107"	4.34501406263403	4.3317051932527
"108"	3.05437469059167	2.24501954912287
"109"	3.01488212294104	2.81756321123888
"110"	3.34545468621754	3.25053090455553
"111"	5.04445660762506	6.17564974002942
"112"	3.40645447397459	2.65727736599715
"113"	3.62608658647519	3.52900748264906
"114"	3.17723351743269	2.61347854991605
"115"	3.07266293397702	2.95018270796653
"116"	3.41109669065672	2.8465123684842
"117"	3.42143781246319	2.73613214116202
"118"	3.03432948335883	2.68963608356839
"119"	3.08955745697119	2.78632299593878
"120"	3.23101908388174	2.71865626543652
"121"	3.18017480536827	3.29457213391129
"122"	3.35839410189795	3.19154923790433
"123"	3.11465843634161	3.3159541171908
"124"	3.33550479282202	3.58509334794307
"125"	3.0907040777436	3.10735506015443
"126"	3.02229570285603	2.18249673875673
"127"	3.05999189799264	1.50609706921393
"128"	3.43047404868393	2.88569102418849
"129"	3.6381958674517	3.05249306901518
"130"	3.07644208323482	2.93563106507403
"131"	3.05947709699259	2.25053381816459
"132"	3.40826022471256	3.38089070184477
"133"	3.00189437969409	2.80625164894646
"134"	3.50411533805355	2.66699344180841
"135"	3.06342674406977	1.89516861062094
"136"	3.83405454539874	3.03083897200815
"137"	3.1624847158374	2.13547327853419
"138"	3.62040327874132	2.15205278230551
"139"	3.57425645821315	3.05364606847489
"140"	3.28507306279406	2.39065122649577
"141"	3.46987521297662	3.50325059862719
"142"	3.09308384150596	2.69068106521297
"143"	3.72486993532599	3.26956216606755
"144"	3.14714836817456	2.94764616405102
"145"	3.3433827074884	2.69691784033947
"146"	3.01286365861183	2.6860734850587
"147"	3.16343620731824	3.10637724627179
"148"	3.41501142193637	2.84097978693142
"149"	3.15970999686024	2.63474456445046
"150"	3.21066779033574	2.39203358321494
"151"	4.01745867161526	3.4467512537122
"152"	3.1518570845571	2.82413664350183
"153"	3.23243696988184	2.25174516610899
"154"	3.28448360401989	1.48065773154435
"155"	3.23802799010991	2.56109401099995
"156"	3.17296732389864	2.89853005516041
"157"	3.69719654151886	2.5055324108311
"158"	3.781528363487	2.65088191665811
"159"	3.31431219977092	2.33051892697613
"160"	3.17023572279341	2.41841315918646
"161"	3.06004922805715	3.07125209589918
"162"	4.48222462656016	4.99788767502837
"163"	4.88747794210729	4.36195336492061
"164"	4.15779215741942	4.15392596493334
"165"	3.17608829323804	3.77245746491565
"166"	3.37375040284384	3.14972173646103
"167"	3.08618399846902	3.66794438671021
"168"	3.33381165298658	3.81604676942311
"169"	3.10076614106185	3.13059587242592
"170"	4.01493503798011	4.16397567307043
"171"	4.3319904920708	4.61300741965526
"172"	3.47376610763439	3.99656771088742
"173"	3.77669848327876	3.91077845747802
"174"	3.91093054176664	4.05288061094843
"175"	3.45100240146155	3.09908596886013
"176"	4.43327708515688	4.29056025814657
"177"	3.84528161952506	3.94693956614864
"178"	3.29465292711104	3.47516251768503
"179"	3.13145787021099	2.54672124619231
"180"	3.35151110379404	2.85724739874919
"181"	4.33055469110409	5.49967689618591
"182"	3.16812252641949	2.96885218254438
"183"	3.10616420345133	2.42404736684058
"184"	3.90927740902473	2.62878666145299
"185"	4.21993856702132	3.40636286124353
"186"	3.54735636721993	3.39907779862554
"187"	2.4902845996941	1.99138530389159
"188"	3.14301449233497	2.09960548826904
"189"	3.35412155179661	3.70858001422243
"190"	5.86653631972848	5.23260463017414
"191"	3.41352366670185	3.01768778885198
"192"	3.73062162145274	3.09117125019451
"193"	4.58412879750124	3.9957709203949
"194"	3.72942300555019	2.84091836206418
