"Species_1851"	"Replicate"
"1"	0.000867120955796824	0.0116415300935668
"2"	0.000116311954358932	0.00505117433897051
"3"	0.00174354471671149	0.0837713353721312
"4"	0.00144623279575538	0.216867199566855
"5"	1.0504221619745e-06	1.18098791960907e-05
"6"	0.00394308806933258	0.018774214979429
"7"	0.00259888159991734	0.0725226581268601
"8"	0.00439898700303552	0.632088792144808
"9"	0.00140547874083863	0.064103596962792
"10"	0.00164389909157129	0.00463951359968943
"11"	0.018494431017768	0.168175457717228
"12"	0.00107838360954717	0.00118624946864167
"13"	0.00100517879120286	0.0107229754650404
"14"	2.32387028682187e-05	0.000572927027041303
"15"	2.99615621211231e-06	0.013404126987861
"16"	3.72326323167728e-05	0.0096848259794872
"17"	0.00284368495242495	0.00600933535678727
"18"	3.97944997280713e-06	0.00136173625050188
"19"	4.82041132480306e-05	0.0086908438070133
"20"	1.66068897082833e-05	0.00471628388256166
"21"	1.93502840039973e-06	0.000437696049103434
"22"	3.91408905388894e-07	9.10921455602173e-06
"23"	8.52795679564021e-05	0.0604853743170176
"24"	1.53133854345305e-07	0.000496633596960237
"25"	1.46095897964493e-05	0.00256099967778478
"26"	1.65438673323976e-06	0.000162495261216572
"27"	3.00717444337066e-08	0.000431483465251151
"28"	7.7293297495676e-07	0.0011957503899865
"29"	1.28077844585542e-08	1.12403903983972e-05
"30"	1.2118288855035e-07	7.27058071519435e-05
"31"	0.000218658561340467	0.00266855805255694
"32"	2.06877724168065e-06	8.30095830913243e-05
"33"	4.7389241539427e-06	0.00121536334029185
"34"	3.76157765028684e-06	0.000199133267988153
"35"	0.00170857460767123	0.00470991194412223
"36"	3.95022537439017e-06	0.000145745297124815
"37"	6.9316849762384e-06	0.000959630836545368
"38"	9.60031353461427e-12	4.95189245527223e-08
"39"	1.42994813534726e-06	0.0023389808692652
"40"	2.05999938918428e-05	0.00208179440119974
"41"	7.41160866026362e-07	0.00150492519668227
"42"	1.79550944593859e-05	0.0025814761802731
"43"	2.60740097167535e-06	0.000116961125638619
"44"	2.50239130187734e-09	1.27109262471543e-06
"45"	1.11715671380702e-06	0.0161560725274208
"46"	2.85794241883486e-10	1.52055563206344e-05
"47"	1.59059598455222e-05	0.045767628419022
"48"	5.75171236369005e-07	7.84629601600995e-05
"49"	3.77067409763021e-06	0.000874764523128224
"50"	1.23995987970458e-05	0.000714063447207926
"51"	0.000598262776901447	0.000364576190162536
"52"	1.83588237035795e-07	4.37468000904052e-05
"53"	1.01287309331168e-07	1.87779386145303e-05
"54"	0.00018909187962534	0.000121178652283748
"55"	1.02285763127616e-10	2.91487726425251e-07
"56"	9.91521963484626e-08	0.000192538153027852
"57"	8.80579232287117e-08	0.000379576842266985
"58"	1.640346167554e-05	0.000278808279540728
"59"	0.000150177321860518	0.0343968543430666
"60"	1.13874480911826e-06	0.00113961700429133
"61"	1.97580015179899e-05	0.0121347275449004
"62"	2.87208760134683e-06	0.00106960754650484
"63"	1.29520662556535e-05	0.00696135728511673
"64"	0.0154244155197831	0.261450814502958
"65"	0.000159479495057611	0.00107683975738606
"66"	1.35722251610982e-06	3.47467863056592e-06
"67"	5.75603669937421e-07	0.000111078704297261
"68"	7.04773604225059e-05	0.00805202561920847
"69"	2.85583158086668e-07	7.63245261027517e-05
"70"	1.92572060834196e-07	0.000177337595355014
"71"	1.14375800300473e-07	6.41009647186685e-05
"72"	3.15211340515942e-07	1.51333210176276e-05
"73"	2.74950819269805e-06	0.0010856852786563
"74"	8.97179049159773e-08	4.42175198353326e-06
"75"	4.15966053307493e-08	0.00236199053868965
"76"	4.26147836875049e-10	5.30304789782986e-06
"77"	2.09217830687218e-07	3.21298839709304e-05
"78"	1.49616674328615e-05	0.00760629562496031
"79"	3.47249373877004e-10	1.1343199556651e-05
"80"	7.92833880916125e-08	0.000705657810473719
"81"	4.16652623204399e-10	4.68126203590954e-07
"82"	7.88019590215087e-05	0.000200787157239297
"83"	3.12422143802052e-05	0.000272708558939427
"84"	4.30785940328277e-06	6.02659709669904e-05
"85"	1.52790712675441e-05	0.000670070296660867
"86"	1.71084546283664e-05	2.46493133689594e-05
"87"	2.77665591850364e-06	6.37886227875244e-05
"88"	0.000284742445663989	0.00507034773776204
"89"	1.05606409489515e-05	0.000211838530050534
"90"	1.91688787665565e-05	0.0004289740078522
"91"	4.40374154153101e-05	0.00584181568816203
"92"	2.64008404535475e-06	0.000817293026644626
"93"	5.66605372254255e-07	8.85039297466756e-05
"94"	1.79572396169506e-05	1.48139575613706e-06
"95"	5.23488773395993e-06	2.38393735794883e-06
"96"	9.74185626845555e-08	1.13047877446916e-06
"97"	5.6667945075233e-06	0.000312121709717974
"98"	5.56434432551805e-05	0.000205413815295109
"99"	3.70729928713144e-05	0.00154288690695846
"100"	4.12424974149162e-05	0.00246330650133908
"101"	5.26331267720957e-05	0.00470606743917017
"102"	2.95279936513262e-06	0.000593373164746143
"103"	3.20915466642819e-06	5.29299618686449e-05
"104"	4.14769496530991e-06	0.000205277569498897
