"Species_1851"	"Replicate"
"1"	-0.352463395892329	-0.319676907736699
"2"	-0.405855347784713	-0.361441414690831
"3"	-0.318912624472584	-0.165612148068905
"4"	-0.3280317670913	-0.088222514197723
"5"	-0.621297631191453	-0.686321985387954
"6"	-0.287454666884858	-0.284131057414519
"7"	-0.309183063931725	-0.187662669852706
"8"	-0.281665159677397	-0.0146726358168401
"9"	-0.340246717571646	-0.198210621626919
"10"	-0.332439799554681	-0.384263378121584
"11"	-0.202555810569161	-0.115224143949848
"12"	-0.365131244879997	-0.491656758267763
"13"	-0.356690618566424	-0.325655716088453
"14"	0.478107464045643	0.472726702266194
"15"	-0.560518025557994	-0.294604065862124
"16"	-0.473253296488779	-0.317434407442128
"17"	-0.304535965531385	-0.366623946324638
"18"	-0.551422703847384	-0.442927987059583
"19"	0.463443486140483	0.324916159659039
"20"	0.502852206514131	0.365942821740569
"21"	0.574184581805329	0.505916968613915
"22"	0.620743891232403	0.674279986350278
"23"	0.441171901607326	0.182246854138518
"24"	0.645746105770373	0.499241600743729
"25"	0.507403889813062	0.404855129242773
"26"	-0.578982570470941	-0.555489533465868
"27"	0.685358323336688	0.50666719416233
"28"	0.601554311452482	0.450491348499568
"29"	0.704364064611547	0.666761710988621
"30"	0.651726662470338	0.592256131452658
"31"	-0.402558099424891	-0.402298714919308
"32"	0.572122098730566	0.586401798225833
"33"	0.545736131820657	0.449549748818743
"34"	0.553241289504478	0.545711895202184
"35"	-0.341818024914274	-0.402113453378143
"36"	0.55166117865384	0.560639610107268
"37"	0.533116558945112	0.463082407350969
"38"	0.82558030517941	0.815824870687711
"39"	0.583400122218675	0.410456765018534
"40"	0.49510900441603	0.417585316852352
"41"	0.602764749887072	0.437047704270258
"42"	-0.500060176460057	-0.404361010769465
"43"	0.564907174965945	0.57088433247656
"44"	0.737635362804813	0.737165605754316
"45"	0.590778305434686	0.281237496055404
"46"	0.776203243556854	0.655661850456758
"47"	0.504388422905636	0.203709490041637
"48"	0.610001268517985	0.588899657814384
"49"	0.553163422013318	0.468304311419917
"50"	0.513172580154066	0.479591578431211
"51"	-0.393941671930388	-0.558469865727066
"52"	0.641041927069523	0.613974198433273
"53"	0.656243329707684	0.647699095249017
"54"	-0.446940307348102	-0.613370168984578
"55"	0.792458776245222	0.776275530166265
"56"	0.656776090752328	0.547345312936781
"57"	0.65972866987854	0.513346913863072
"58"	0.503291731253223	0.529084885073225
"59"	0.41824606841486	0.225430394813461
"60"	0.590210762076074	0.453265749263753
"61"	0.496617477117782	0.301652221617449
"62"	0.561858128901881	0.456904932044252
"63"	0.511645643576618	0.340047638840613
"64"	0.212849549411734	0.0780817146732722
"65"	0.454411326152272	0.497466832681005
"66"	0.584970869267246	0.706694437003385
"67"	0.609980008116692	0.573254291414539
"68"	0.448707508977151	0.330152704884811
"69"	0.629327332017375	0.590119744577073
"70"	0.639792806594805	0.551310693873033
"71"	0.65318891791008	0.597747149000472
"72"	0.62665991836497	0.655839521385989
"73"	0.563236153550074	0.456050504501596
"74"	0.659265624379637	0.698894618579685
"75"	0.677824717869705	0.409854253175214
"76"	0.769548540702864	0.692880418970847
"77"	0.637615132445868	0.626624992639224
"78"	0.506560991562788	0.334037999827595
"79"	0.772982995287548	0.666432337145088
"80"	0.662319830603918	0.480243291027455
"81"	0.769929025732782	0.764361578185523
"82"	-0.4843597897875	-0.589052054924494
"83"	0.479820933681415	0.530194909447071
"84"	0.548849504836785	0.600410748936158
"85"	0.505816808432515	0.483082636594332
