"Species_1851"	"Replicate"
"1"	-0.260945435037526	-0.176546644325106
"2"	-0.397165027162129	-0.410944241507124
"3"	-0.486384705121968	-0.243390780267915
"4"	-0.369626447923146	-0.2258446852138
"5"	-0.702818922677958	-0.77204288185154
"6"	-0.389207910658023	-0.378577669562397
"7"	-0.60232149917854	-0.353596069016794
"8"	-0.424235610388069	-0.0530427506587675
"9"	-0.491388931970904	-0.384161905476004
"10"	-0.6234136794524	-0.690015373466431
"11"	-0.392992648296912	-0.376840814712992
"12"	-0.855498731698845	-0.654435477846074
"13"	-0.414400206577199	-0.385445386864947
"14"	0.49180257200873	0.366650344166633
"15"	-0.751119165897899	-0.469218826648197
"16"	-0.856471183192712	-0.535047415610452
"17"	-0.32756172475324	-0.297115243861941
"18"	-0.748781317793605	-0.561828799264631
"19"	0.87543431140714	0.662366034924472
"20"	1.21049854330425	0.90720374362163
"21"	0.724400808752248	0.707892097871547
"22"	0.367041105076511	0.392357889568487
"23"	0.627789990593702	0.486537462998964
"24"	1.43366116950711	1.07007175151275
"25"	0.717649863170074	0.808849370915631
"26"	-0.522846667476816	-0.538877120849567
"27"	0.407401278465576	0.398386610806126
"28"	1.28774592941046	1.00271288358374
"29"	0.856664733230212	0.88204163475407
"30"	1.07828157568357	0.962246088652836
"31"	-0.513754477218736	-0.444483278616989
"32"	1.1173627791638	0.996584586956137
"33"	0.750613138286933	0.668657018483387
"34"	1.39238416164604	1.10966715121254
"35"	-0.397439819491125	-0.431917706578128
"36"	1.1932323814111	1.16655909518679
"37"	2.46437340635349	1.9467189478038
"38"	0.893165302795171	0.837944219785002
"39"	1.12956624826624	0.837464495851949
"40"	1.14081724419961	1.07451032415113
"41"	0.766963122828314	0.6418952203458
"42"	-0.546437004768919	-0.434885712615939
"43"	0.562083653007969	0.541121627252222
"44"	0.819551271907497	0.679738046959918
"45"	0.632578430204898	0.337070893808255
"46"	0.994327713696105	0.8870493672433
"47"	1.16489865681518	0.566969447098085
"48"	1.50911065294313	1.2942375291306
"49"	0.893959833865837	0.826490734667654
"50"	0.982233715049801	0.952474053036249
"51"	-0.390724377664857	-0.319802586420123
"52"	0.905195504911736	0.74315832814599
"53"	1.35513740240556	1.13056894828477
"54"	-0.422838718000749	-0.44589266672103
"55"	0.66883048837386	0.644117071735187
"56"	1.01564539727145	0.974584507190835
"57"	0.690599694259527	0.676588796911506
"58"	0.553419574515871	0.615016296704441
"59"	0.738652257601246	0.400104820006917
"60"	0.862615380409047	0.658052041374416
"61"	1.15611490492616	0.872708760541914
"62"	1.08517069569375	0.942930111678062
"63"	0.804963597719641	0.577326318476479
"64"	0.607319566434774	0.463825167808499
"65"	0.769747497466447	0.703820800859865
"66"	0.946980532883851	1.08575381079781
"67"	1.16343661079087	0.862209214921582
"68"	0.809629414949331	0.645227968606156
"69"	1.19138338176548	1.12191817763495
"70"	0.88849854696277	0.813568148398394
"71"	1.51643292494878	1.28244224343773
"72"	1.01162004529109	0.997240053706671
"73"	1.1069770209524	0.984010237790019
"74"	1.3548733762534	1.66681863300052
"75"	1.28895388651112	0.848819877735654
"76"	1.4949460037726	1.53632064205998
"77"	1.06420465225235	1.03214475710539
"78"	0.904095349565283	0.755640988106939
"79"	1.38768842317678	1.38813261460632
"80"	1.0977478144045	0.973055007135562
"81"	1.2729740197821	1.13995023908264
"82"	-0.430030298060337	-0.456481386441303
"83"	1.41412137523695	1.46506465878103
"84"	1.31439004399664	1.27849516929361
"85"	1.1305933906402	1.13787979677096
"86"	0.762148500808853	0.900162941485688
"87"	1.35353694647954	1.58277727822148
"88"	0.897377866326709	0.842254789365944
"89"	1.12921569226258	1.23651432388201
"90"	0.991048460844242	1.18583236690919
"91"	1.04397235512116	0.963281840627615
"92"	1.29200589956632	1.21307117565495
"93"	1.03516573502149	1.07662951969387
"94"	0.634845201755408	0.844704507089565
"95"	1.03379709781009	1.12008862333673
"96"	1.52598686719263	1.52344143216074
"97"	0.81174021268406	0.792057114227127
"98"	1.01204770643032	1.1872361851948
"99"	1.67081818734254	1.53964025261501
"100"	1.3880171637259	1.01656517079342
"101"	1.30975903631702	0.966427375069637
"102"	1.32919143464773	1.0906418065973
"103"	1.0437445157035	1.00518543848378
"104"	0.921898443174809	0.821985854827459
"105"	0.569501960522977	0.571323154209142
"106"	0.944862264505672	0.966667840520924
"107"	0.862712763607163	0.931157207383412
"108"	0.929839852536117	0.802977608856382
"109"	0.718561282202977	0.654046562824874
"110"	1.17509996801396	0.986654558389447
"111"	-0.492656328753312	-0.528730755948718
"112"	0.766040515091755	0.588881687170762
"113"	0.762759286917311	0.709107810207203
"114"	0.938391091773261	0.818216877150553
"115"	0.806959147834726	0.734186418103231
"116"	1.00536189854827	0.964625958425423
"117"	0.591848381069963	0.513682084898686
"118"	0.95386889985606	0.846099702358859
"119"	1.03864034848486	0.951380393797702
"120"	0.786648087985861	0.490322926272408
"121"	0.93632541080979	0.698529431613407
"122"	1.10448292156811	1.00782588239749
"123"	0.849585461272585	0.807373255033015
"124"	0.923580324191821	0.693304448510064
"125"	1.25024239204337	1.533127786352
"126"	1.01276184670006	0.972111336831646
"127"	0.899586701537063	0.739496606961696
"128"	1.67448595592028	1.54728024619257
"129"	1.1147136348027	1.02976612682857
"130"	0.990927219428939	1.07729439866044
"131"	0.78937431196152	0.781099087289363
"132"	1.41502114341575	1.71021575421027
"133"	1.21623732732843	1.30523991939649
"134"	1.43446455357338	1.38698090480186
"135"	-0.501040398320827	-0.437438716169576
"136"	1.24277952115067	1.17788018976136
"137"	1.0970277251943	0.734365203625866
"138"	1.40049440040417	0.964380633673516
"139"	1.5961574973777	1.62414274993154
"140"	0.836380322509087	0.680608592263788
"141"	1.25598558467537	1.35941428558319
"142"	1.40866701950842	1.56679957550102
"143"	1.3678554440687	1.09573859345371
"144"	0.943204072440238	0.931746060803062
"145"	0.944727491856319	0.919296706938725
"146"	0.888935594378261	0.705502162162014
"147"	1.04651759291762	0.930861634557392
"148"	1.02427469263282	0.826979531329461
"149"	1.02341286251468	1.02044985537601
"150"	1.21890336313484	1.06223386793999
"151"	-0.373797009947224	-0.317699920454465
"152"	1.12563938661156	1.16037213355819
"153"	0.995790271673598	0.727360414376902
"154"	0.838966735992215	0.475441515920724
"155"	0.910764295866021	0.87967940628883
"156"	0.640531383294621	0.578700449365316
"157"	0.844741044993013	0.705445639270209
"158"	1.03284774484349	0.741755306646667
"159"	0.881199803517429	0.810586104642605
"160"	0.854476893768539	0.76176511432987
"161"	0.97626029411145	0.966157016134913
"162"	1.51819920726365	1.68109737034917
"163"	1.17343638580526	1.02355840425703
"164"	1.8500748938249	1.60502660210994
"165"	0.805166018772066	0.909053497110181
"166"	1.36979620765775	1.28330563070532
"167"	1.05839153358147	1.00397166985047
"168"	1.02217060336966	1.05482298188307
"169"	1.30682373221542	1.28792135955277
"170"	1.27844370955106	1.22596193847672
"171"	1.5977743730487	1.73307150012215
"172"	1.76143191682445	1.73992264684706
"173"	1.25257215812423	1.02299881256234
"174"	0.622592571127249	0.696104335709521
"175"	0.807309185279186	0.794537108898912
"176"	1.31681297715935	1.29685988094704
"177"	1.04984511919454	1.18984418589851
"178"	1.21398265780953	1.18437721894787
"179"	0.627447241912024	0.646954729767926
"180"	0.681522527042451	0.756926596340202
"181"	1.4050385418929	1.56060332253494
"182"	1.51201754270437	1.32286171598124
"183"	0.848390096888524	0.731976060496298
"184"	0.752429512658322	0.623470439679086
"185"	1.05707850236405	0.941665465667015
"186"	1.68837655236803	1.52862738222892
"187"	0.589589816804947	0.550044605168219
"188"	1.74910732736525	1.31414619429846
"189"	0.778042875197367	0.802895586509978
"190"	1.39711328825501	1.2006300964455
"191"	1.1282507954053	1.15142393632431
"192"	1.06778471345853	1.00759604061455
"193"	1.55042076944343	1.47993589325092
"194"	1.223467357981	1.09004918011778
"195"	1.59983997421696	1.70409732232684
"196"	1.7181780022033	1.74509449119665
"197"	1.41370632896117	1.38182893635892
"198"	0.768625910020901	0.857492951308077
"199"	-1.23785745572311	-1.17706884371166
"200"	1.2051320002608	1.22929996339463
"201"	1.51760320761696	1.53247811631199
"202"	1.24607068327572	0.797084766684555
"203"	1.045068735994	0.975771022160373
"204"	1.31869438076723	1.30815313762637
"205"	1.36785118840876	1.52557380854811
"206"	1.31033425156899	0.936790952381749
"207"	1.41091515273552	1.46219416492745
"208"	0.433941071228458	0.507808009228692
"209"	-1.2575898865048	-1.24650277844166
"210"	0.370930488414502	0.404870918638998
"211"	-0.686811387290226	-0.57348292517065
"212"	0.498789718370713	0.480120268803606
"213"	0.385997182181546	0.402178601164892
"214"	0.630076685830155	0.742933599161574
"215"	0.814973646464176	0.994872401480916
"216"	0.551497601645801	0.561368162679326
"217"	0.785609480674648	0.725295169659072
"218"	1.24702260373029	1.33795709077365
"219"	1.41961680918477	1.27991892227135
"220"	-1.10553529513619	-0.890545476083899
"221"	0.781506164291239	0.809424881414387
"222"	1.07216989820995	1.02223164982179
"223"	1.27815451911333	1.28513579720796
"224"	1.1145468662349	0.717603964507291
"225"	0.787901356951224	0.638756959589142
"226"	0.868062713081196	0.942296813458125
"227"	0.752088473792866	0.727544673435435
"228"	1.36610540112195	1.34137562961202
"229"	0.789437440431573	0.819783779212096
"230"	0.75513450849046	0.70913485553253
"231"	0.892881688381366	0.980862423402494
"232"	1.66861033265873	1.88163853018127
"233"	1.16138788134327	1.11783841491091
"234"	-0.217165378310726	-0.222076060871363
"235"	1.03218715882985	1.14827556480355
"236"	1.04012456736674	1.01561750477239
"237"	0.819464852660868	0.851787296372407
"238"	1.16860534903631	1.09789141836455
"239"	1.04864126217772	0.970091567711911
"240"	0.708768189439655	0.801117230815952
"241"	1.27328375895072	1.32094775730811
"242"	0.518872776076304	0.656326528194031
"243"	0.382043128762036	0.376684847662825
"244"	1.15874478789966	1.20062960156096
"245"	0.910117860032859	0.730348607690323
"246"	0.677949333303851	0.562407711337666
"247"	-1.87365735323226	-1.62031671375852
"248"	-1.06278981037161	-0.471042236818568
"249"	-0.720661364398107	-0.953847408734668
"250"	1.02660378528955	1.0243294453101
"251"	1.0065833078726	1.02214903253041
"252"	-0.761644699229793	-0.83095365032818
"253"	0.864407709051727	0.771673192476504
"254"	1.53896102563772	1.39444975072598
"255"	1.26067494911986	0.783648972223298
"256"	0.927578762688583	0.887181890932393
"257"	-0.47867362277141	-0.354429869982896
"258"	0.7410669374695	0.746964278055505
"259"	1.38341442212301	1.50934529469788
"260"	0.95200402374336	0.957940671005803
"261"	0.386092931332821	0.446258680168703
"262"	1.55546814135143	1.35913991171304
"263"	1.21839944996241	1.15447741700525
"264"	0.542793770695286	0.428955021795166
"265"	0.528084209670704	0.485543901305321
"266"	0.974663208796505	0.897193646022629
"267"	0.905512884863621	0.848308976025377
"268"	1.19847040930418	1.06298194567826
"269"	0.875158306705446	0.928227352418272
"270"	0.705191046658118	0.796547614974026
"271"	0.634405664819562	0.5624856100412
"272"	1.18121798646122	1.33005325049626
"273"	1.23779872732449	1.27101796584717
"274"	0.949151010191922	0.840418270567081
"275"	0.630908079709119	0.512405982388228
"276"	0.784521151779406	0.75447953842788
"277"	1.25550074815907	1.13430346255992
"278"	0.789631254460942	0.79804918544306
"279"	0.83872002931952	0.78499461291012
"280"	0.853711585201619	0.917617503999997
"281"	1.04252686546033	1.14424284788441
"282"	0.749173666851918	0.712060602948389
"283"	0.753811842271402	0.738898311648454
"284"	1.24824853988864	1.20332698275573
"285"	1.12558839721314	1.08857329262357
"286"	1.06030054649862	1.16616585024553
"287"	0.781824660994403	0.639593170321731
"288"	0.682024927029206	0.61137036766579
"289"	1.41332646437794	1.37836000477408
"290"	0.551149776450596	0.502349311845505
"291"	0.78274840754678	0.694222474403844
"292"	0.710629654258977	0.608234331744166
"293"	0.855824095704861	0.725200181149101
"294"	-0.423514011914579	-0.424615969607662
"295"	0.910511784459695	0.80950926052957
"296"	-0.591666370007386	-0.636099398197157
"297"	0.632686053865486	0.756712297577513
"298"	0.868039180392015	0.819087233411023
"299"	-0.340208272718625	-0.354580474279811
"300"	0.867563230111269	0.745550987374412
"301"	0.789883162530024	0.499563245171932
"302"	0.896293475548839	0.857841386972034
"303"	0.814575834637986	0.748149168897511
"304"	0.624376867276703	0.518058333011448
"305"	0.883889379624978	0.815777904529161
"306"	1.01395996535683	1.03821336343713
"307"	0.854223907413563	0.822078634821357
"308"	1.00841648269864	1.13892555611331
"309"	0.707765309259559	0.583631601617519
"310"	0.739966919075199	0.759864565897235
"311"	0.983133653911096	0.909835365236887
"312"	0.914678467191254	1.03056652598942
"313"	0.433721430844651	0.545849136521495
"314"	0.717296322754744	0.685143111764297
"315"	1.17156065340502	0.942002947784599
"316"	0.749903194856721	0.723912366772107
"317"	1.00209830751135	1.06424153866629
"318"	0.77048361019092	0.81531329508752
"319"	0.693256198510134	0.558790652657921
"320"	0.920682872227016	0.958412304367377
"321"	0.908004741589146	0.938286164138247
"322"	0.646409189731358	0.653727060532768
"323"	0.774678802247796	0.567534827964691
"324"	1.13724438968084	1.11264417263448
"325"	0.80596447585189	0.759310058917506
"326"	-0.914420556042631	-0.722308164770606
"327"	1.09149934322988	0.999171340967413
"328"	1.02068897161018	0.702801513169622
"329"	0.900496692313581	0.851863420602821
"330"	0.725793329103053	0.760655615888546
"331"	0.892909069219283	0.937848406727481
"332"	0.908601148635224	0.840557520392453
"333"	1.06343306591926	0.780820866101703
"334"	0.662401894254269	0.674837804109587
"335"	1.30960362526171	1.41419860634154
"336"	0.57587359182338	0.613169695431785
"337"	0.508995867160386	0.529368967053657
"338"	0.833891618744661	0.724363728463926
"339"	0.824153874801914	0.999253147066024
"340"	0.80184159281285	0.737407362201988
"341"	1.19439564920184	1.17260434781238
"342"	0.556975287423127	0.550754689410159
"343"	0.528914995944541	0.556883863471503
"344"	1.62669086768694	1.42918053733175
"345"	0.724951996630718	0.7970036102443
"346"	0.436526135521251	0.395851427630948
"347"	0.62516938482596	0.497097192387633
"348"	0.875494030990683	0.979846656530122
"349"	0.454153167538296	0.447598694650529
"350"	0.515841852772702	0.625863912958119
"351"	0.921123931373752	1.0047392479052
"352"	0.962099835832785	1.18406864891015
"353"	1.0988395099857	1.17805462071785
"354"	0.893147053422843	0.84595857535112
"355"	0.868940564015307	0.826421402009189
