"Species_877"	"Species_616"	"Replicate"
"1"	-0.327558141888188	-0.300660467563716	-0.300660467563715
"2"	-0.3853676011566	-0.470064447563094	-0.463327850058552
"3"	-0.292716956183068	-0.264425634430391	-0.132571633223993
"4"	-0.30218683505635	-0.274274308458604	-0.20420338065436
"5"	-0.606149536439111	-0.327404269187139	-0.401482100920508
"6"	-0.258952853560252	-0.0149972325075887	-0.0870940836803222
"7"	-0.281550386488994	-0.251614985926035	-0.153725716955415
"8"	-0.252931766064493	-0.221803922983847	-0.0911864237245045
"9"	-0.313856586274512	-0.285267277369283	-0.201441320777068
"10"	-0.305737391536869	-0.225350614934395	-0.321161332411191
"11"	-0.170658042991927	-0.136102128116591	0.020050061219846
"12"	-0.33867838008333	-0.0991258336036557	-0.162299318122918
"13"	-0.330958243309081	-0.201567259476413	-0.312060341727098
"14"	0.459468444904416	0.457268501727874	0.437678561238922
"15"	-0.544240915393475	-0.620094722183907	-0.628204085321808
"16"	-0.453744159321697	-0.459662038683545	-0.472738791006115
"17"	-0.276717404152641	-0.223339627683909	-0.272671017144593
"18"	-0.534808729915806	-0.477570917961493	-0.474498468086586
"19"	0.443571022664205	0.39278583014235	0.434591617099513
"20"	0.484439325273914	0.475375439353898	0.498250266807919
"21"	0.558413640390712	0.488106010591867	0.531320548294497
"22"	0.606697368685455	0.632654316842863	0.679463916405997
"23"	0.420474564629819	0.370832644464944	0.392686576723085
"24"	0.632625591169276	0.593976086010196	0.673591045916206
"25"	0.489159589435768	0.480004139533972	0.484203390179721
"26"	-0.563389332340236	-0.524649390521154	-0.519932072485488
"27"	0.673704927904713	0.757669120758947	0.733762845469013
"28"	0.5867970637285	0.630766636684715	0.614662719695647
"29"	0.693414585523086	0.805929201399588	0.745115111665642
"30"	0.63882764996924	0.571430120514949	0.573997094767245
"31"	-0.380430621625813	-0.294166370374693	-0.313318324968504
"32"	0.55627476905392	0.487554536526009	0.482401893807977
"33"	0.528911544110311	0.44770708912269	0.449344873769559
"34"	0.536694670597236	0.48747696405589	0.494431693255767
"35"	-0.314393775952368	0.0176051681885763	-0.0508710047773383
"36"	0.535056037122501	0.473302295225236	0.490186658594284
"37"	0.515824579646782	0.476677297085859	0.493272992038677
"38"	0.819120316482351	0.807428790982387	0.815328295242555
"39"	0.567970497115663	0.605343377834735	0.6245601163796
"40"	0.476409337912921	0.498325792354118	0.500637401970907
"41"	0.588052333216223	0.714063024150151	0.728806452868758
"42"	-0.481543886699318	-0.397124008756217	-0.421600914635617
"43"	0.548792625890609	0.50653598783857	0.511028348902552
"44"	0.727918154019806	0.723408754077813	0.718411233139821
"45"	0.575621946376711	0.497501903480538	0.541795442327056
"46"	0.767914474799701	0.723719127010322	0.734509701724027
"47"	0.486032438568807	0.5362093358438	0.492275739597785
"48"	0.595556871055688	0.605728259054336	0.595290962672996
"49"	0.536613919124923	0.557265597400503	0.555801626392067
"50"	0.495141934974587	0.493646312084449	0.510400376246174
"51"	-0.368689241594154	-0.241218784181445	-0.314492368565826
"52"	0.627747183627654	0.551806247288917	0.551195279477627
"53"	0.643511601178339	0.567033551800215	0.584249617876381
"54"	-0.423896153487606	-0.259539317617715	-0.25678943048174
"55"	0.784772064254304	0.793689380055501	0.794941092255687
"56"	0.644064094113525	0.606831912414669	0.632234235823092
"57"	0.64712602802219	0.683664445160878	0.708283469280458
"58"	0.484895128707046	0.442112722934763	0.458893276680797
"59"	0.396699626504299	0.414463675910286	0.465812093445095
"60"	0.575033382893707	0.605768490651741	0.621525066331903
"61"	0.477973679973996	0.443456852084196	0.456053985467054
"62"	0.545630652194543	0.595367435539945	0.607162151479081
"63"	0.493558445190567	0.493845885129508	0.507031866773422
"64"	0.181363531388203	0.147253678529379	0.0404255198569704
"65"	0.43167846474195	0.186328386745315	0.208327405604188
"66"	0.569599419980848	0.545614919518286	0.515351756733153
"67"	0.595534823232125	0.555675631045833	0.560327659124748
"68"	0.428289268568897	0.377746467921499	0.367157221843677
"69"	0.615598714684686	0.569248196635029	0.574407036497286
"70"	0.62645179943165	0.595399539695956	0.5823534389524
"71"	0.640344063017861	0.619138874239664	0.596882706523464
"72"	0.612832507934043	0.665462146452391	0.579775333731676
"73"	0.547059714792669	0.531279037371077	0.541859810897236
"74"	0.646645832689994	0.639345471006827	0.633619418382471
"75"	0.665892300013028	0.61882928429991	0.616387603276777
"76"	0.761013301469637	0.75236183865244	0.751915023125631
"77"	0.624193470684604	0.611307712758339	0.583655756031075
"78"	0.48828547273178	0.434956699061591	0.429239856607762
"79"	0.764574958075976	0.751152000511167	0.749433164218115
"80"	0.649813157663323	0.603919858212711	0.601583304439182
"81"	0.761407878537699	0.794452889484708	0.780550903090663
"82"	-0.462874781028646	-0.186580822854164	-0.245601461696461
"83"	0.460555042336282	0.378169508100874	0.395458583205933
"84"	0.532140227238148	0.480864312516301	0.494963057410634
"85"	0.487513727263349	0.412193160767293	0.43248123273664
"86"	0.483337379872779	0.443461814685593	0.447969222886498
"87"	0.546738178407083	0.565028392280652	0.566225470277254
"88"	0.368760946283142	0.331084467045115	0.337290729939228
"89"	0.500933101838389	0.489320206284778	0.493821815869419
"90"	0.47910562877312	0.477594205582299	0.479856718495213
"91"	0.447152019123867	0.484343207686966	0.447155164693878
"92"	0.548386426301055	0.508453178293568	0.512336521332643
"93"	0.595996812509709	0.556771899973337	0.552600409007461
"94"	0.481539443486361	0.465400547712911	0.455228791949095
"95"	0.525519166806061	0.471196487555651	0.500834119717018
"96"	0.644520890228786	0.578239912967385	0.631055338608197
"97"	0.522800558647845	0.450394704674022	0.441326870274363
"98"	0.437841939548128	0.343807890741758	0.398294369868386
"99"	0.45391194600551	0.473629296063892	0.470566030937052
"100"	0.449735917661815	0.451886974319031	0.424229735132519
"101"	0.440068589049613	0.422805512480939	0.445470677536203
"102"	0.544720377736107	0.575002115855194	0.581129278553714
"103"	0.541975422500662	0.627576377513442	0.573187006858785
