"Species_1325"	"Species_1075"	"Species_2055"	"Species_1991"	"Species_920"	"Species_1725"	"Species_863"	"Species_135"	"Species_1531"	"Species_615"	"Species_925"	"Species_1951"	"Species_2803"	"Species_382"	"Species_672"	"Species_1553"	"Species_546"	"Species_1309"	"Species_1683"	"Species_1903"	"Species_610"	"Species_893"	"Species_1497"	"Replicate"
"11"	-0.392992648296912	-0.374564629669187	-0.438060508726103	-0.280561616290426	-0.393952494319419	-0.365570986185841	-0.40450645351646	-0.374047649996645	-0.457107492863739	-0.409399696291666	-0.392649065208529	-0.391626447701645	-0.393476046500069	-0.3926580182646	-0.406906975759989	-0.376256181648538	-0.42982477283309	-0.479258885685061	-0.359001469582848	-0.341709334325494	-0.393183606683993	-0.371829082082738	-0.387426778262711	-0.394299103942083
"12"	-0.855498731698845	-0.734005130777776	-0.859978298295455	-0.856627786736524	-0.730601738344443	-0.655483082510609	-0.583701037355758	-0.815984500155422	-0.795605742787404	-0.857683595934863	-0.512959712464204	-0.803626462506262	-0.763814940894714	-0.804232562586029	-0.638605547900897	-0.847943460620416	-0.772820791562607	-0.77569776175669	-0.744284733823694	-0.739778644346806	-0.818720225297879	-0.777682317204311	-0.593012731297033	-0.565106801183375
"13"	-0.414400206577199	-0.24206364240254	-0.409970834196981	-0.404265781635147	-0.136369864752105	-0.217086893678993	-0.263580736594922	0	-0.420572912561047	-0.393701443742716	-0.295805595884531	-0.367706576209584	-0.391340437569466	-0.397274327644731	-0.352534408204695	-0.35798745937383	-0.334359541223449	-0.38282806933782	-0.303970092696363	-0.324443544102255	-0.377104335373606	-0.302413015516982	-0.346626068469466	-0.347057354012702
"14"	0.49180257200873	0.573355195125853	0.407853292602161	0.48722777472472	0.559208580683519	0.554455713340053	0.559427190725486	0.565814243013728	0	0.49180257200873	0.579424248047209	0.60880623355113	0.485785566873669	0.530162154900086	0.488500114993538	0.554990255501649	0.568104242701207	0.465554946922319	0.760822180921717	0.462824099954003	0.487478968061927	0.580362425759419	0.630871627652157	0.590303990377356
"15"	-0.751119165897899	-0.732331098181529	-0.652129753899665	-0.780590301130912	-0.755867067502427	-0.745877014187317	-0.754007711480729	-0.773345660739688	-0.751119165897899	-0.805162866107858	-0.727869571624199	-0.751119542994519	-0.712034981606531	-0.744850783965057	-0.670677046887563	-0.720468843878459	-0.739913989967436	-0.773600875277203	-0.745747887988726	-0.721711608949102	-0.717803884673755	-0.750955566459926	-0.75298825055793	-0.751194298300635
"16"	-0.856471183192712	-0.791772970916428	-0.800533688840316	-0.80114343402824	-0.848535139567004	-0.845301847489821	-0.843936177015639	-0.77955716578502	-0.856471183192712	-1.27037247068856	-0.753969350614173	-0.856469510084837	-0.844036734895119	-0.814869791685387	-0.747990737430625	-0.908504447321213	-0.966306902234651	-0.719714887584148	-0.924726036986791	-0.595446039179722	-0.728316125022908	-0.857294754498699	-0.86667726018202	-0.853754881167773
"17"	-0.32756172475324	-0.292673005407876	-0.334542886386568	-0.33481243045174	-0.0745069824713703	-0.302792523845205	-0.229609834441018	-0.208863006973381	-0.317724098361217	-0.305907542147199	-1.12205971682243e-16	-0.228132153351124	-0.298594438447246	-0.302684717956908	-0.230797944180437	-0.265249753268728	-0.250259743094308	-0.291793038775325	-0.216945920951155	-0.239023021923082	-0.30871389713279	-0.282085133464784	-0.203923253101553	-0.176962459841667
"18"	-0.748781317793605	-0.714878176841132	-0.780599310533591	-0.750568386385803	-0.749054427321951	-0.708254436259844	-0.701747339997182	-0.731757019132216	-0.736690522478343	-0.761090503085009	-0.669032089226757	-0.613838425504825	-0.519472852518126	-0.434857433266152	-0.392326075728921	-0.7322939176809	-0.729478350163739	-0.637951220832725	-0.685660013965923	-0.65759921168165	-0.676603134400099	-0.712340413974765	-0.679590423761312	-0.613361631053998
"19"	0.87543431140714	0.35407214528163	0.755733478863268	0.784523699146179	0.740275621602967	0.65951056645676	0.942336121236912	0.573180872253076	0.812794772214995	0.887056652154965	0.766618954356456	0.773940252297473	0.854503670046604	0.82535490832361	0.760471740222232	0.830577040309314	0.876535165218141	0.757189501796994	0.699924681881412	0.689852117426737	0.653342265053866	0.689760430860976	0.80456702115524	0.833209931412847
"20"	1.21049854330425	0.677044574736901	1.25443197804466	1.18950402630345	0.940269252628305	0.914522445829357	1.05286296275981	0.926910419368562	1.16194971089024	1.17782077975963	0.903976350854053	1.0602223377139	1.17483633382299	1.08846676086321	1.04814439647812	1.14837210488241	1.13975357069554	1.08247082223638	0.885876508692252	0.862682677769822	1.00547849927846	0.882714688280789	0.919781410340065	1.03149945062077
"21"	0.724400808752248	0.687929536639407	0.770446937220403	0.757779760361551	0.704885465720086	0.689132012180887	0.727961340198804	0.708373045384575	0.740707754058824	0.678656866984727	0.620026885973929	0.651910876039748	0.731673805129972	0.660796981145227	0.694431405781188	0.681596321492636	0.694607398546067	0.598530419651534	0.596494210910964	0.629214402019121	0.667598803772012	0.677526440142921	0.578258922722145	0.651493140821606
