"Species_9773"	"Species_1387"	"Species_7126"	"Species_4564"	"Species_5461"	"Species_5463"	"Species_5432"	"Species_2706"	"Species_11775"	"Species_6077"	"Species_7566"	"Species_11524"	"Species_9824"	"Species_2990"	"Species_2091"	"Species_12953"	"Species_8080"	"Species_2510"	"Species_12654"	"Species_9147"	"Species_3002"	"Species_10060"	"Species_5419"	"Species_2853"	"Species_5115"	"Species_564"	"Species_5452"	"Species_10932"	"Species_7862"	"Species_11643"	"Species_6940"	"Species_5446"	"Species_2954"	"Species_16033"	"Species_8584"	"Species_5459"	"Species_2855"	"Species_5918"	"Species_1889"	"Species_9918"	"Species_16857"	"Species_1501"	"Species_7375"	"Species_12090"	"Species_3058"	"Species_7161"	"Species_8208"	"Species_11569"	"Species_3569"	"Species_5271"	"Species_3303"	"Species_9831"	"Species_9967"	"Species_10667"	"Species_6166"	"Species_13709"	"Species_7239"	"Replicate"
"2079"	0.404757815156568	0.025115903644462	0.284859337269249	0.00988445031159746	0.335784939932555	0.365585566572549	0.234382881174285	0.210078506981189	0.102797535762876	0.121644095260873	0.230475965222691	0.252065669185323	0.247906911578808	0.00977891903077632	0.0851280125279307	0.223056195329415	-0.0055521838928998	0.0788526375361094	0.144533061361612	0.325862659581407	0.310945659509494	0.233511304666341	-0.0715242641168727	-0.055093253233796	-0.0792897612471894	0.100097526740212	0.0636134090743264	0.140188215359982	-0.0247929667288076	0.075750350836629	-0.0647723569593144	0.0790580631254945	0.0760917065493858	-0.0379309757336985	0.0331031570214756	0.189011157231492	-0.0283228937680906	-0.038007077689471	0.264908180780107	0.157819999028218	0.0430012177442054	0.209404281206415	0.0883926965080883	0.197390123648815	0.222026948152964	0.283202326142873	0.277081113342967	0.361996638313919	0.389738321600042	0.139256357520023	0.386368033956411	0.137004963889214	0.224797628652682	0.319365442801105	0.297950068188116	0.0354978216643249	0.135442274178091	0.0766440092245845
"2080"	-0.497320699394733	-0.253045927416512	-0.328090582635645	-0.220381618467395	-0.462261880047355	-0.469881445534048	-0.393447536911984	-0.383303179669477	-0.174884540595677	-0.400295792259164	-0.368092025742723	-0.457723989055994	-0.295491433717278	-5.99667823188987e-05	-0.25824424978321	-0.238476434364399	-0.144617625027694	0.0531803483850515	-0.355976610258539	-0.457721999606689	-0.432305464176616	-0.38955925719066	-0.16556825563629	-0.150756763531333	-0.252849815365953	-0.254453469452676	-0.422109811781373	-0.36342171272026	-0.202394452832499	-0.317140184303149	-0.14319474388262	-0.230793995620196	-0.224579308687996	-0.235770735532016	-0.10357449512095	-0.207955101886417	-0.190573516492089	-0.0937501469396569	-0.341984715323805	-0.37263256487752	-0.273845577176189	-0.368202268683463	-0.324381767049205	-0.390671432298122	-0.398080673576205	-0.356062881814323	-0.42251947962709	-0.520275918948618	-0.432124333066051	-0.286209437690968	-0.565712524378848	-0.24652441892612	-0.386820757664593	-0.592680228099876	-0.406208512353946	-0.352786010156585	-0.25609824282547	-0.41851262405091
"2081"	0.527034354958482	0.210399197585565	0.41861391453892	0.18776877437136	0.541971462317254	0.52491103569939	0.45490424843818	0.437273382768948	0.197239194632776	0.307157299708702	0.432855278404035	0.439583737508347	0.334786679294917	0.00823830169177864	0.263927478480203	0.305178852709339	0.114875676655094	-0.0786611053449155	0.384673776240598	0.497310614316932	0.50209105541919	0.451022733987785	0.10639751405967	0.0426405713824289	0.072924171025341	0.245451781701827	0.317459690254277	0.289285976079557	0.0441165021442922	0.197094480905141	0.0310721813584691	0.25999159680388	0.16804910573623	0.135440975638074	0.0477857429299265	0.305375013960051	0.0681013948383865	-0.0174649003299714	0.393085718985174	0.325522423014391	0.173827446020363	0.424087329673055	0.264683837814481	0.311777432760429	0.444704534424578	0.441108347167416	0.476980148275714	0.562576831609228	0.487597600443697	0.393023375652215	0.625745874227986	0.226323467028541	0.398428986609308	0.543970127400855	0.464582217192146	0.245668047491033	0.233487466152141	0.211958417105163
"2082"	0.579913412627285	0.356810790159293	0.412384352618517	0.054502784306348	0.56992835953429	0.562322740235608	0.329921559589599	0.319745998298162	0.197619732604991	0.460863098610842	0.411392031033712	0.491578486410257	0.435221436833447	0.22384343818586	0.267550433022138	0.35283014933137	0.202193345683882	0.0824182166896421	0.488991714123217	0.545963190200992	0.524474790521662	0.372869377228766	0.313271486162273	0.198749588825504	0.198946434469162	0.425058815515475	0.40751931649975	0.347444041579563	0.104924873373874	0.351609686715363	-0.00813909540035529	0.0966780141066214	0.232052885160182	0.0488178791642788	0.111282546367371	0.277390135786838	0.154909376811107	0.0283557670085907	0.448131242431121	0.260768862278333	0.212297466881739	0.471794331514642	0.361086011229051	0.433665849590903	0.470354950231621	0.485122495888731	0.584066865232655	0.553820768001487	0.494037102175076	0.408425778011291	0.532930484747161	0.369321956109236	0.458239101107293	0.533182692826356	0.542492521955221	0.287854362817049	0.337947145698635	0.355522878286762
"2083"	0.626341582389164	0.332427068891948	0.438978432921147	0.192395662449862	0.608367945636501	0.588231080164248	0.465124148568741	0.388704204735124	0.117627513549395	0.414266466106733	0.352092200338086	0.487898798717684	0.436770901426794	0.1452433863812	0.301735184383646	0.412885618710538	0.0641748881744246	-0.022493716706971	0.515662952347781	0.578870425565876	0.573500435716949	0.424998355632706	0.315200580113023	0.109153461245625	0.277765517203474	0.439378871773601	0.447811513625234	0.285056054267114	0.0540826306531961	0.390039242258444	-0.0751251396500654	0.227998631410103	0.14441298513262	0.0917505387468558	-0.0500439941850104	0.356064702477089	0.0245360818687994	-0.0542626095913232	0.369302650600001	0.386292132784118	0.173205852069332	0.423453463363425	0.345865502609845	0.381104485951402	0.521165295850615	0.533041412644287	0.371442770237427	0.595683479733785	0.547517334858356	0.475408268725344	0.558499721336199	0.311386256319603	0.426410722061222	0.609088436753339	0.478557122356919	0.423524835750282	0.279296351632751	0.390383612976322
"2084"	0.743628135103806	0.428603658937823	0.583739229544417	0.342442966030363	0.732580559780723	0.69290573654775	0.569378720074354	0.503921485666107	0.33626377119168	0.570459312499198	0.550256167998576	0.556968340278461	0.606275844763765	0.382891235263829	0.406901701943488	0.537457090523164	0.173541261391191	0.0674625280832378	0.665401050378312	0.710873404854119	0.707173613512036	0.604657592914694	0.500711965569402	0.247380430499469	0.448602370213828	0.629544218869643	0.605805623550243	0.374205999784152	0.0572152404029574	0.469884638449421	0.0799371018780792	0.37070130191623	0.245712483433706	0.103578310408553	0.0952207124716408	0.503485361485297	0.244491930225589	-0.0694035293972939	0.577655595253739	0.480682713854652	0.376141386018145	0.559187100090067	0.548284076184388	0.493225340228199	0.662277803686203	0.717544154352008	0.545251137096444	0.714188926388043	0.654011119205507	0.575483955401175	0.697799030980944	0.385098562758947	0.53807296245577	0.700157833686357	0.578225962265502	0.466450058973717	0.29716110345897	0.550234522844992
"2085"	0.635907677719596	0.122301181152685	0.439000257089538	0.0903162573439366	0.649321707736075	0.53005686640479	0.319305747609073	0.262653012751349	0.140448071521074	0.389645818123552	0.499148455720221	0.36311806020284	0.448752590894725	0.167675962897912	0.16281066298529	0.253159832323275	0.157559379102837	-0.000773557632113953	0.531240442518655	0.585666422463727	0.569962889806429	0.423375826991786	0.298258980687496	0.130479092244577	0.212065614551781	0.45165000403118	0.462046999233512	0.12865818336132	0.0684347670720247	0.311739074621441	-0.0562783025788012	0.213590480009803	0.0270966438704239	0.0078650118520065	0.0232123258542926	0.308373477510691	0.108267748572841	-0.0333141329366746	0.459715927150097	0.210072040574678	0.228410133856249	0.30316549279683	0.361907652585531	0.300373776930901	0.505396280293856	0.501506858983087	0.5263259625488	0.613173889310587	0.544180714666145	0.413858690825703	0.570263701849629	0.17984373135637	0.311829979264441	0.568188122385797	0.449050530238288	0.205628180129654	0.181676975381428	0.36338410025631
"2086"	0.57820659269729	0.0806309706108758	0.356741838213457	0.119500440786018	0.626990616941976	0.448247938131594	0.382273629396355	0.283444693800451	0.0840034493774809	0.289974864660475	0.43850645127431	0.263040675104375	0.377631094759433	0.113405026876521	0.0950785811884404	0.102660133585694	0.175828619942449	-0.0306267720707987	0.451700147203634	0.520283692731696	0.4989493693759	0.411517379129134	0.262710075941043	0.154270729846912	0.183915971287116	0.375303811649386	0.364587957761112	0.0725447465722731	0.143938122975152	0.269235205987398	0.100252810806993	0.270648404337543	0.0207720392652523	0.215632446256001	0.0328293643249672	0.249684649766663	0.190740081562536	0.000266627671413611	0.400292062709164	0.233373103186809	0.229348157323809	0.289265937825276	0.30949226919465	0.190568609926315	0.436360266105551	0.408684673208598	0.440919935069727	0.579387030978763	0.478179618722192	0.30578088111966	0.518047204553294	0.0297964166641046	0.194190251314795	0.504707576178918	0.294724696988175	0.1650774512191	0.0731394517061972	0.297182294069738
"2087"	0.810064648116286	0.537267916741548	0.680393490756467	0.441196187249448	0.797677995972997	0.765963087056978	0.646660051148172	0.602638905966135	0.413619822781636	0.685141294017896	0.661733176138511	0.665854235661667	0.690724012968877	0.494920486610892	0.506955713682878	0.606033131281605	0.292684954823274	0.202762696329967	0.752050843700464	0.784080208038811	0.774624583753537	0.677320497067959	0.630079701566561	0.435775679283441	0.590122433431409	0.72831405372146	0.707581194336834	0.501365615574748	0.280466249792727	0.606431265796964	0.0329698601223055	0.476371871443862	0.380495078285794	0.290548512112905	0.20775417343833	0.594055062329357	0.413345298346173	0.0620245305445486	0.668839520240921	0.553142630699121	0.538758564870294	0.653090228365406	0.669351545966073	0.617078499106104	0.744570387538	0.770130917617309	0.670940446334772	0.788403255907362	0.742572527094639	0.666474201325695	0.774534234443522	0.49840954916079	0.645453725070068	0.775804542268987	0.688936756215166	0.584842447651534	0.457217996933015	0.667139613871146
"2088"	0.727875338885529	0.301774552669531	0.578831236254879	0.289552932825983	0.728126313436788	0.633591724079564	0.512179389899762	0.44321643050586	0.272938395657718	0.657598592864722	0.571952398819425	0.503667937160382	0.572396041777437	0.362805064051727	0.241115473475532	0.363618388142974	0.162578698979639	0.0941429571842703	0.644115014705164	0.689805617157016	0.684601434157143	0.611378633517664	0.483437586071385	0.258064489095666	0.424583627838993	0.589529750307444	0.580676406603821	0.208007684009545	0.154426756553411	0.438253151692791	0.00510520640884937	0.459170079196174	0.064644975072329	0.185402793046433	0.0452155787869754	0.471696820165492	0.278013498557003	0.0129046254885813	0.53700807044217	0.374130183990663	0.380382427240468	0.464232762540412	0.521455741569389	0.474902319001435	0.643425401099734	0.684207607328749	0.508390702366272	0.717651895663124	0.655453721488546	0.569311858538224	0.678879358627916	0.22661185281986	0.399839720489743	0.677079949015118	0.502204046723673	0.390634399588535	0.232228667763417	0.522009705211676
"2089"	0.714298565928683	0.440056265001896	0.551960152255315	0.345888752122562	0.704664027664294	0.69327075870553	0.552283709258346	0.459967100981601	0.406991754330089	0.526547931831693	0.530736592684228	0.517573742403877	0.626845700397901	0.342367664485697	0.413165986272868	0.615114665768518	0.350129016014773	0.185253717502577	0.630360914230175	0.683579982906137	0.672492269172439	0.546195434976751	0.460313759178328	0.259632964831009	0.400441203619829	0.577005914457448	0.564347965472872	0.425690679359842	0.183264504655185	0.494411776513789	0.00347639813207534	0.35294918954811	0.37322274595951	0.198292390454838	0.217264394582453	0.508359421927699	0.190025395542404	0.100830931835716	0.610817190991626	0.549760351116051	0.327130353961834	0.495594733413277	0.500692448903046	0.480428085446372	0.61194713410608	0.586497970729378	0.568500136901906	0.680829557155247	0.633906195929046	0.550079110486511	0.659374730684821	0.471491219698533	0.509567187864792	0.66765970446955	0.597446068079391	0.484708527003571	0.29717438478806	0.499745085918483
"2090"	0.726241425438191	0.446634339500182	0.557948187249896	0.389413851642187	0.708482326696415	0.689744487367377	0.659858840265407	0.531449873352246	0.379526112709232	0.540613045670142	0.557054633772276	0.563893804976014	0.618654903516102	0.352633499784391	0.439574760921674	0.557925590951931	0.167122183118583	0.0745180843370713	0.643027532985542	0.688443996028193	0.67658650613378	0.573442830069623	0.475977329054984	0.216972093159855	0.424457905715818	0.587869951937628	0.582371517835538	0.411197875415143	0.117113235973304	0.48124473155656	-0.0753021493924795	0.335811584824556	0.309934845499608	0.13703155422153	0.128017920721309	0.542537131357886	0.230679696016942	-0.0395616529685239	0.58476133577365	0.508214557115954	0.362835955012767	0.576060396357449	0.51944955750653	0.505080237369247	0.651536742725732	0.669237308378539	0.558450646519726	0.696709755177809	0.652658464378833	0.544740821009903	0.678422719754441	0.438287894436141	0.561134408506558	0.684523489010769	0.595010312633943	0.494802077403693	0.304719571628189	0.530349711801063
"2091"	0.699898927256756	0.323123269473223	0.507587032642357	0.187172721905191	0.68500216264391	0.61025429624172	0.467385402601904	0.433116633409828	0.238571233255554	0.525599896968759	0.537773811632012	0.570307150345568	0.513068318225649	0.177870089049661	0.27086254529177	0.373203136283811	0.217311171565063	0.0513411793270477	0.642229058912968	0.672473697516645	0.64461804705401	0.540474202833412	0.416314337501559	0.244233452534676	0.357760756425402	0.550266058494566	0.542692863364624	0.390619449829874	0.241557792829545	0.462121448982555	0.0462986802506189	0.329833769319533	0.180175362977828	0.245617050900834	0.0931483964411887	0.343793725949257	0.19119619712556	0.116705096496695	0.519256571656507	0.437293411568502	0.350580687287564	0.452489382323531	0.476244990857019	0.495854825681277	0.595718996377831	0.539503186586338	0.574925352801728	0.677081197293493	0.596380560905794	0.504648847432167	0.657732992214948	0.356519098118271	0.517395629336933	0.644848641547155	0.596503322661374	0.417063425520937	0.333871849453898	0.478952649443472
"2092"	-0.314771347533283	-0.0286808118290764	-0.0562597901396085	-0.00621765593336443	-0.24651686696025	-0.196981563317284	-0.0420347744083858	-0.155130169036529	0.0280690638582424	-0.358898204448274	-0.126505067759353	-0.251425031097207	-0.027861667155803	0.00643751035806206	0.0491547533148071	0.0352660562137328	0.0152158421994342	-0.0477999891729319	-0.266397744538141	-0.292236937520464	-0.234519613051869	-0.14322113537536	-0.24952328158585	-0.240549327623796	-0.175541558927501	-0.128823185646455	-0.204349612066175	-0.213736367304383	-0.251528966351235	-0.231948294844799	-0.036291875015565	-0.0363442212022057	0.0521005639651133	-0.144399212828193	0.0731875395112707	0.0687092053583283	-0.203759600638733	-0.111142559636863	-0.059484760362414	-0.123285433259554	-0.458412511723688	-0.0710322182228391	-0.260190677328278	-0.297524185245938	-0.271913060165888	-0.220090253216423	-0.259143379796347	-0.293721568313299	-0.106004895753339	-0.0499307014363152	-0.25531802231748	-0.0597818725887561	-0.105211542853101	-0.246270624156421	-0.167199656744839	-0.17011309158416	-0.148819011376115	-0.225268573618159
"2093"	0.736542109328116	0.442514735063669	0.592193209465772	0.431730930790521	0.739140584858099	0.685667602757521	0.618656419501508	0.578327448087678	0.40904343193248	0.558129814611027	0.645847171064087	0.583864583836807	0.602862451713917	0.397356768433673	0.435909348530564	0.386240699006333	0.478199094311043	0.222769968645951	0.652692366649414	0.722331012726938	0.688680977879087	0.635051866833994	0.492267445272444	0.439584046306719	0.422379515181255	0.577548139161724	0.618523185790096	0.407878833167447	0.454512148266603	0.559852877308412	0.433265316808154	0.540089355439846	0.36100913543881	0.505882764206211	0.343814978349507	0.527733473851426	0.482004903395396	0.317290043884358	0.623878450012823	0.503773001516495	0.497050147669469	0.574497684690427	0.544035839096955	0.468798254475802	0.707964034348517	0.636462044995874	0.645851039008853	0.719411820928918	0.67927203275228	0.598363337556901	0.71053600417765	0.438717972665408	0.543615844757001	0.685717129288407	0.600237208132972	0.485981949882012	0.388417247727291	0.556896329172315
