"Species_877"	"Species_616"	"Replicate"
"1"	-0.260945435037526	-0.236039605274666	-0.246231439188914
"2"	-0.397165027162129	6.87225533857968e-17	-0.397165027162129
"3"	-0.486384705121968	-0.469454206120081	-0.434762683036442
"4"	-0.369626447923146	-0.435180868753183	-0.391405277107124
"5"	-0.702818922677958	-0.702818922677958	-0.728724927632529
"6"	-0.389207910658023	-0.389207910658023	-0.476574608573034
"7"	-0.60232149917854	-0.619867278557108	-0.588151827417743
"8"	-0.424235610388069	-0.351080467896597	-0.312155451453758
"9"	-0.491388931970904	-0.536255800837619	-0.499536746336613
"10"	-0.6234136794524	-0.6234136794524	-0.750465411152131
"11"	-0.392992648296912	-0.389055297348397	-0.389195854912584
"12"	-0.855498731698845	-0.855498731698845	-0.95726453949375
"13"	-0.414400206577199	-0.414400206577199	-0.277972251650639
"14"	0.49180257200873	0.531570425614507	0.445444253931389
"15"	-0.751119165897899	-0.764931582615077	-0.90802391593291
"16"	-0.856471183192712	-0.792243532164647	-0.676083054390185
"17"	-0.32756172475324	-0.32756172475324	-0.217054201927262
"18"	-0.748781317793605	-0.745430589918148	-0.743070372843086
"19"	0.87543431140714	0.91261619102273	0.827235068859147
"20"	1.21049854330425	1.09250167574449	1.19199725586153
"21"	0.724400808752248	0.695537729389553	0.687348253862168
"22"	0.367041105076511	0.366553174054152	0.371174772350093
"23"	0.627789990593702	0.680302959788562	0.722120343183389
"24"	1.43366116950711	1.38717471407472	1.38138398959926
"25"	0.717649863170074	0.719529367442818	0.724065552424422
"26"	-0.522846667476816	-0.53169470906348	-0.55208912536342
"27"	0.407401278465576	0.448779408811823	0.437154943251737
"28"	1.28774592941046	1.20407021258408	1.19800305185316
"29"	0.856664733230212	0.817949462448302	0.837276915864161
"30"	1.07828157568357	0.890807005079952	1.00409798912988
"31"	-0.513754477218736	-0.460224021894377	-0.477828071307257
"32"	1.1173627791638	0.81734179995995	0.939276805865035
"33"	0.750613138286933	0.553328906175202	0.700384710982362
"34"	1.39238416164604	1.10190204318528	1.20992672641053
"35"	-0.397439819491125	-0.397439819491125	-0.386002392423851
"36"	1.1932323814111	1.04531000735363	0.958844889787038
"37"	2.46437340635349	2.24080349119765	2.20247697513018
"38"	0.893165302795171	0.830590931868196	0.805824087864602
"39"	1.12956624826624	0.921384380581729	0.964102707239044
"40"	1.14081724419961	0.973418458878418	0.952617164356846
"41"	0.766963122828314	0.655351370624225	0.53944753723685
"42"	-0.546437004768919	-0.432145988966916	-0.435634839145732
"43"	0.562083653007969	0.502550917365082	0.508775598397562
"44"	0.819551271907497	0.714796910524648	0.713908334944836
"45"	0.632578430204898	0.518687228012007	0.555743769644471
"46"	0.994327713696105	0.83499877795562	0.884391706425111
"47"	1.16489865681518	0.987331940569622	0.988155925791535
"48"	1.50911065294313	1.29785143503084	1.36213467000244
"49"	0.893959833865837	0.883361935797199	0.908546713276065
"50"	0.982233715049801	0.965194634895862	0.936717474758353
"51"	-0.390724377664857	-0.390724377664857	-0.367042899117907
"52"	0.905195504911736	0.910294980781909	0.780511184889737
"53"	1.35513740240556	1.37946531891009	1.27924924579946
"54"	-0.422838718000749	-0.422838718000749	-0.414029610888572
"55"	0.66883048837386	0.762686530721707	0.75529545457911
"56"	1.01564539727145	0.949004918488205	0.918331821475465
"57"	0.690599694259527	0.77590045789278	0.780749886668507
"58"	0.553419574515871	0.438923855081469	0.441324928037518
"59"	0.738652257601246	0.641940524091211	0.653144042368889
"60"	0.862615380409047	0.749245759245463	0.773985600478801
"61"	1.15611490492616	1.00933661617584	1.02008156906624
"62"	1.08517069569375	1.01044850527755	1.09470980651516
"63"	0.804963597719641	0.691689474522968	0.653672083597776
"64"	0.607319566434774	0.418293865798027	0.431919451617501
"65"	0.769747497466447	0.769747497466447	0.604725805951285
"66"	0.946980532883851	0.938805320291654	0.959790878528655
"67"	1.16343661079087	0.997047148587648	1.09337152377861
"68"	0.809629414949331	0.70167609253774	0.678203559805632
"69"	1.19138338176548	1.06879017558434	1.10771296494898
"70"	0.88849854696277	0.724496933703313	0.710360586488586
"71"	1.51643292494878	1.32422426302865	1.37616082574412
"72"	1.01162004529109	0.747932896014392	0.8151954084555
"73"	1.1069770209524	1.24662736837985	1.33740761190157
"74"	1.3548733762534	1.33390624321456	1.36612723184418
"75"	1.28895388651112	1.32283648788171	1.41243879570384
"76"	1.4949460037726	1.47515663184666	1.53354747726479
"77"	1.06420465225235	1.07097888314266	1.07357973359811
"78"	0.904095349565283	0.919378883017714	0.905830727399971
"79"	1.38768842317678	1.43661900734176	1.47253057749299
"80"	1.0977478144045	1.21925019819378	1.28034957721373
"81"	1.2729740197821	1.36700891452372	1.304225794425
"82"	-0.430030298060337	-0.430030298060337	-0.359533656009042
"83"	1.41412137523695	1.15321179883478	1.24869537719794
"84"	1.31439004399664	1.1198193887409	1.16690161359515
"85"	1.1305933906402	0.957640185461872	1.02837071252224
"86"	0.762148500808853	0.573672544998958	0.671975306931141
"87"	1.35353694647954	1.13568883883792	1.21150042204631
"88"	0.897377866326709	0.711594781708016	0.751185891901299
"89"	1.12921569226258	0.996397776548663	1.00084314280652
"90"	0.991048460844242	0.835656231178795	0.900073929120433
"91"	1.04397235512116	0.946469788949539	1.05492579892941
"92"	1.29200589956632	1.08038513723438	1.16190592198508
"93"	1.03516573502149	0.9365787270329	1.01470219455135
"94"	0.634845201755408	0.549799100631307	0.549693794025285
"95"	1.03379709781009	0.794601032112485	0.772190772857544
"96"	1.52598686719263	1.23498675307862	1.20602532651264
"97"	0.81174021268406	0.547376414344827	0.448362619048616
"98"	1.01204770643032	0.959493862488258	1.13566865980875
"99"	1.67081818734254	1.32279658691441	1.47421346602005
"100"	1.3880171637259	1.17723308232485	1.17549643321463
"101"	1.30975903631702	1.14114585351911	1.112509242709
"102"	1.32919143464773	1.05937552173147	1.0419628081762
"103"	1.0437445157035	0.969156070615742	0.902093183140163
"104"	0.921898443174809	0.859380388213538	0.909497472195604
"105"	0.569501960522977	0.547216475043105	0.546730702633686
"106"	0.944862264505672	0.869294956089348	0.940979920093759
"107"	0.862712763607163	0.743594894904157	0.835428389946855
"108"	0.929839852536117	0.832353043135069	0.877717203332718
"109"	0.718561282202977	0.836826178964581	0.811826963740815
"110"	1.17509996801396	1.20892673914652	1.17058523901846
"111"	-0.492656328753312	-0.492656328753312	-0.411970304447538
"112"	0.766040515091755	0.76053884393074	0.666821338519805
"113"	0.762759286917311	0.787999160761388	0.668857475157509
"114"	0.938391091773261	0.882757102104813	0.766957734542842
"115"	0.806959147834726	0.649062301562244	0.668022258500336
"116"	1.00536189854827	0.989746122551808	0.897628269832409
"117"	0.591848381069963	0.604729763972341	0.590012756101825
"118"	0.95386889985606	1.01471736210332	0.972273525884515
"119"	1.03864034848486	1.1903888021009	1.11124940278107
"120"	0.786648087985861	0.747849821146242	0.73414640672779
"121"	0.93632541080979	0.970445209366674	1.00785047661502
"122"	1.10448292156811	1.18929831323246	1.13673438923483
"123"	0.849585461272585	0.71808717517641	0.734566950247508
"124"	0.923580324191821	0.822939081322646	0.869840287533088
"125"	1.25024239204337	1.256065678367	1.26845130968859
"126"	1.01276184670006	1.20232506713601	1.19053232995964
"127"	0.899586701537063	0.904992760026153	0.845186600076857
"128"	1.67448595592028	1.73275876512467	1.73523915500625
"129"	1.1147136348027	1.14608792202231	1.08254213279386
"130"	0.990927219428939	0.880867536443847	0.849350232249819
"131"	0.78937431196152	0.758396659514451	0.792368192015061
"132"	1.41502114341575	1.39973417093481	1.36637687964283
"133"	1.21623732732843	1.1309762423246	1.20440351594693
"134"	1.43446455357338	1.51974548598986	1.49084550304419
"135"	-0.501040398320827	-0.389828448835159	-0.42848835661396
"136"	1.24277952115067	1.48740193565042	1.46732986212115
"137"	1.0970277251943	1.06005741463359	1.08602547879835
"138"	1.40049440040417	1.51415721338859	1.54574100581756
"139"	1.5961574973777	1.65423834637612	1.63561532889263
"140"	0.836380322509087	0.827238634696463	0.843127471901531
"141"	1.25598558467537	1.16903891781319	1.21511827962436
"142"	1.40866701950842	1.51131501276115	1.44619377403719
"143"	1.3678554440687	1.27848293917933	1.3452605167158
"144"	0.943204072440238	0.780320287787445	0.911382639215875
"145"	0.944727491856319	0.962403027605554	0.982781819362011
"146"	0.888935594378261	0.713519361973273	0.729424405132689
"147"	1.04651759291762	0.814947679420356	0.899391860062951
"148"	1.02427469263282	0.907952152080916	1.10552353249778
"149"	1.02341286251468	1.02036062244297	0.983692466675836
"150"	1.21890336313484	1.18415218264724	1.17050295984856
"151"	-0.373797009947224	-0.373797009947224	-0.413662417848411
"152"	1.12563938661156	1.07814624375262	1.0571758407406
"153"	0.995790271673598	0.997718235461916	1.01111844500833
"154"	0.838966735992215	0.790657059748508	0.788584395165073
"155"	0.910764295866021	0.767225855672663	0.814504475670389
"156"	0.640531383294621	0.572547329037942	0.573734192216702
"157"	0.844741044993013	0.850175838122333	0.775057462024692
"158"	1.03284774484349	0.937902778997644	0.964699074380286
