"Species_1325"	"Species_1075"	"Species_2055"	"Species_1991"	"Species_920"	"Species_1725"	"Species_863"	"Species_135"	"Species_1531"	"Species_615"	"Species_925"	"Species_1951"	"Species_2803"	"Species_382"	"Species_672"	"Species_1553"	"Species_546"	"Species_1309"	"Species_1683"	"Species_1903"	"Species_610"	"Species_893"	"Species_1497"	"Replicate"
"1"	0.000867120955796824	0.000704880205947632	0.0101292879502389	0.00376125292289759	0.000778279081066876	0.000699306084024335	0.00103820075596371	0.000502343116240266	0.00207622895588011	0.00114841006800941	0.000828014700532382	0.00107916471795028	0.00106120076758504	0.00102052354616742	0.00113934390397337	0.00105933019882098	0.00111785474770055	0.000743785464768634	0.00119840080117068	0.00146625064162601	0.00139321204799193	0.00125606490444674	0.000859959791564481	0.00113759899398521
"2"	0.000116311954358932	0.0054806337397968	0.000562374816891332	0.000597257453963326	0.015021486050765	0.000857734850372985	0.00100898499870976	0.0294853533012869	0.00174699166635937	0.000288647448045583	0.0166962878694511	0.0020352891749378	0.00110318098010911	0.0005832953309636	0.00252081928508775	0.00103567497980124	0.000765434308459792	0.000981162196834795	0.00282183881710744	0.00283439121662559	0.000632844894661958	0.00208925711733809	0.000919743158077914	0.00248448118340454
"3"	0.00174354471671149	0.0151188790790929	0.00214904323560218	0.103264692776322	0.0022061596218413	0.00622785082195156	0.00211282443602174	0.00386156371352713	0.00489412271153856	0.00138567638699836	0.00133410412757574	0.00179569268692767	0.00118821758207355	0.00188687751108376	0.00311544993168555	0.000497253631439265	0.00186551760567063	0.00263160471649917	0.000744456365568204	0.0042659555107637	0.00499993654565787	0.00237808638829984	0.000820604763171766	0.00166807376165887
"4"	0.00144623279575538	0.0148043526907671	0.0840480441594013	0.00179476414785347	0.00155039657090169	0.00557493565716573	0.00134166096758285	0.00361124763255051	0.00215502938840357	0.00183439074932128	0.00114585547979738	0.00173852974463442	0.00151869925121207	0.00174993900776803	0.00212838535257246	0.00163885527813689	0.0019039762067252	0.00209385266076973	0.00178761512705176	0.00352257029999745	0.00410622373026041	0.00196436139975982	0.0013974331215453	0.00188791016594704
"5"	1.0504221619745e-06	8.01727646511376e-05	9.46977150763953e-07	1.82182359448127e-06	1.74002227871404e-06	9.47931044089145e-05	0.000202082341644909	0.000296908917559125	6.58955642206312e-07	7.84002232462211e-07	0.00013709170585528	7.34621712089463e-06	1.90005184478548e-06	1.85502388565823e-06	5.51374151065166e-06	6.24673713548896e-06	1.10409264362347e-05	2.23170207161068e-06	1.09745331371341e-05	4.63932476190439e-06	2.20786417150389e-06	8.40303855935205e-06	5.03390299964813e-05	1.65609008279515e-05
"6"	0.00394308806933258	0.168261410434339	0.00454490824379816	0.00469756369913342	0.546967422474224	0.00475326616167835	0.0525735646933495	0.308926117106398	0.00255212927905744	0.00572610697555279	0.0250877205267496	0.0124384476530744	0.00737326910344872	0.00447112302896523	0.0201642570899129	0.0119245296928345	0.0167564684390948	0.00742901174868048	0.0336739949454499	0.0145547491002595	0.00543068641617913	0.0347684630442878	0.0511825678049922	0.0271489774657263
"7"	0.00259888159991734	0.0231508317686581	0.0445957668270377	0.0704948468529501	0.00284169850974347	0.01156776826813	0.00227085876020145	0.00426929132028945	0.00794473785272722	0.00337039264149162	0.00356960732369307	0.0032008186358212	0.00122878387015453	0.00140053527839224	0.00441527146410079	0.00283815865946315	0.00296790443879213	0.00717226156724156	0.0045782374746132	0.00875088208592341	0.00689505740395762	0.00356563024402202	0.00334924713976064	0.00140873600504291
"8"	0.00439898700303552	0.041011374956206	0.406708821845421	0.0807177496727286	0.00625314078348442	0.00906426227470579	0.00573541899703977	0.0104006458226786	0.0106605401078219	0.00440935770262108	0.00593029257155987	0.00528105440356573	0.00435653643083929	0.0052098334558616	0.00789044218525563	0.00421006399997909	0.00595741559798433	0.0107421226028374	0.0046859352030424	0.01783216575993	0.0124419984769734	0.00608208065337517	0.00567011011635061	0.00552180246511635
"9"	0.00140547874083863	0.000218009452641874	0.00567080902291136	0.0429284031092767	0.00128078465427532	0.000605416998819254	0.00190980960446849	0.000829609460070154	0.00213770655728913	0.00171999924951937	0.00151856301616727	0.000484626702568296	0.00107691951760821	0.00128943732808654	0.000366642102261318	0.000573446044973478	0.00197476167523695	0.000836887100192334	0.00049334720117627	0.00278910651936069	0.000257717312244765	0.000716465403141334	0.000926644965611991	0.00159542734633833
"10"	0.00164389909157129	0.0112352578285005	0.00105521071963833	0.00199887293702205	0.491753808843857	0.0214317171202232	0.00204813945957243	0.0867064547211737	0.00069259985566774	0.00233037568281545	0.0365947499037104	0.0060437161731412	0.00299274345861327	0.00183380860281421	0.0055055001343941	0.00677989654200781	0.0134813927572892	0.00262003763473076	0.0102974607191239	0.00300136228922204	0.00238894126091656	0.0132250993296953	0.0367989301636728	0.013847742709706
"11"	0.018494431017768	0.0406667965903669	0.031983425115188	0.155428151812404	0.021528149267983	0.0432027475738686	0.0165096808267886	0.0314358442597873	0.00795403959820348	0.0124540248225544	0.0216718156832847	0.0214105325961107	0.0209330341804693	0.0210927721955179	0.0183914746803097	0.0243844913001947	0.00525737551528549	0.00375069274093835	0.0319148295645782	0.0467439301548827	0.0250175711293199	0.0267878655096332	0.0228854972799201	0.0208246341536681
