"Species_877"	"Species_616"	"Replicate"
"1"	4.03729286826923	2.90569122052877	3.03236498346269
"2"	5.62873951782479	5.30811748040222	5.30811748040222
"3"	3.39921899099147	2.36190449912755	2.15146911398627
"4"	3.76283178397747	4.48421014310872	3.81512098646831
"5"	6.52420871362412	6.34757720111787	5.18132893759949
"6"	3.03110895041833	2.66968623592072	2.54680573719069
"7"	3.19177893245563	2.69279009198234	2.4996027045331
"8"	2.8960539985446	1.42144143226056	1.2744116931942
"9"	3.46253059270134	3.21548233267136	2.80212640399881
"10"	3.40686140298491	3.08451825412287	2.86984818349557
"11"	2.16934246789762	2.11535765580113	2.19283752155186
"12"	3.61425618182515	3.30741309468072	2.44972527681029
"13"	4.29269389484043	3.93111864045879	0.95854554771147
"14"	3.16865381038458	3.88103446368013	3.59897651125635
"15"	3.4647023068249	3.15598670251502	3.62611700075118
"16"	3.02128894870574	2.48050900957308	1.68300243723403
"17"	3.38888886930635	3.01981132219413	0.490351267930286
"18"	3.17816663269639	3.02771808725009	2.9605628554787
"19"	3.34896122111475	2.84925901367992	2.14065649201081
"20"	3.13270763677131	2.87683192259886	2.62163273594078
"21"	3.99886212479793	3.06569425121302	2.65690309894396
"22"	3.13752262460679	3.07577950613284	3.07072573358948
"23"	3.60602642927095	3.74635711211856	3.51687142550897
"24"	3.48999309042123	3.41238946464059	3.46248277369241
"25"	2.94418696283038	2.903496592462	2.96067411699414
"26"	4.15422243956372	3.86236477853853	3.95104026431642
"27"	4.1740516357814	4.36898297800498	4.35920732897629
"28"	3.97472679455383	3.69392328261431	3.98320083496656
"29"	3.58102567418741	3.24874250291285	3.52008936583461
"30"	3.10194380490746	2.54437711889078	2.87076032915102
"31"	3.12139006074218	1.96655317708824	2.40410906688803
"32"	3.01596446757264	2.09278606715251	2.74612101941879
"33"	3.13833178445873	1.97969978857936	2.54646570599148
"34"	3.1464993131729	2.3879635112276	3.10641265871718
"35"	3.50422205954035	3.17197236142128	1.65637724356389
"36"	3.20351152838395	2.05359916893167	1.91172996082834
"37"	3.79613525604612	2.48861975569202	2.444443671807
