"Species_1851"	"Replicate"
"1"	-0.327558141888188	-0.239638896882192
"2"	-0.3853676011566	-0.290490460767589
"3"	-0.292716956183068	-0.0674488713711286
"4"	-0.30218683505635	0.0190454253084273
"5"	-0.606149536439111	-0.649418689551243
"6"	-0.258952853560252	-0.199911181816227
"7"	-0.281550386488994	-0.086120503584294
"8"	-0.252931766064493	0.108493284706055
"9"	-0.313856586274512	-0.0979869493302841
"10"	-0.305737391536869	-0.311823775547653
"11"	-0.170658042991927	-0.00462716194357882
"12"	-0.33867838008333	-0.428113853051233
"13"	-0.330958243309081	-0.2463210944518
"14"	0.459468444904416	0.417224249873161
"15"	-0.544240915393475	-0.216226739846804
"16"	-0.453744159321697	-0.241593786046808
"17"	-0.276717404152641	-0.292109116480477
"18"	-0.534808729915806	-0.38103109673287
"19"	0.443571022664205	0.249906844065599
"20"	0.484439325273914	0.295492024156188
"21"	0.558413640390712	0.451018854015461
"22"	0.606697368685455	0.638088873722531
"23"	0.420474564629819	0.0913853934872426
"24"	0.632625591169276	0.443601778604143
"25"	0.489159589435768	0.338727921380858
"26"	-0.563389332340236	-0.506099481628742
"27"	0.673704927904713	0.451852437958145
"28"	0.5867970637285	0.389434831666186
"29"	0.693414585523086	0.629735234431801
"30"	0.63882764996924	0.546951257169619
"31"	-0.380430621625813	-0.335887461021453
"32"	0.55627476905392	0.540446442473148
"33"	0.528911544110311	0.388388609798604
"34"	0.536694670597236	0.495235439113538
"35"	-0.314393775952368	-0.32737763505041
"36"	0.535056037122501	0.511821789008075
"37"	0.515824579646782	0.403424897056632
"38"	0.819120316482351	0.79536096743079
"39"	0.567970497115663	0.344951961131705
"40"	0.476409337912921	0.352872574280391
"41"	0.588052333216223	0.374497449189176
"42"	-0.481543886699318	-0.338178900854961
"43"	0.548792625890609	0.523204813862844
"44"	0.727918154019806	0.707961784171462
"45"	0.575621946376711	0.201374995617115
"46"	0.767914474799701	0.617402056063065
"47"	0.486032438568807	0.11523276671293
"48"	0.595556871055688	0.543221842015983
"49"	0.536613919124923	0.409227012688796
"50"	0.495141934974587	0.421768420479124
