"Species_9773"	"Species_1387"	"Species_7126"	"Species_4564"	"Species_5461"	"Species_5463"	"Species_5432"	"Species_2706"	"Species_11775"	"Species_6077"	"Species_7566"	"Species_11524"	"Species_9824"	"Species_2990"	"Species_2091"	"Species_12953"	"Species_8080"	"Species_2510"	"Species_12654"	"Species_9147"	"Species_3002"	"Species_10060"	"Species_5419"	"Species_2853"	"Species_5115"	"Species_564"	"Species_5452"	"Species_10932"	"Species_7862"	"Species_11643"	"Species_6940"	"Species_5446"	"Species_2954"	"Species_16033"	"Species_8584"	"Species_5459"	"Species_2855"	"Species_5918"	"Species_1889"	"Species_9918"	"Species_16857"	"Species_1501"	"Species_7375"	"Species_12090"	"Species_3058"	"Species_7161"	"Species_8208"	"Species_11569"	"Species_3569"	"Species_5271"	"Species_3303"	"Species_9831"	"Species_9967"	"Species_10667"	"Species_6166"	"Species_13709"	"Species_7239"	"Replicate"
"1"	4.03729286826923	3.63790786866685	3.4821409829986	3.65200161723455	1.98318457362176	3.5965538517386	3.63715224484736	3.66680754375066	3.6814436435572	3.6508142995619	3.59726031744499	3.60587207420761	3.58573428736647	3.49824304998826	3.61860529360931	3.55523403274521	3.73655641998901	3.70078056421633	3.58136201119134	3.6653458953836	3.63083725207988	3.52955378048372	3.68963684276376	3.64452705759003	3.79706173896444	3.59960049082621	3.65589364418565	3.69209007609004	3.78208885232058	4.05905925311605	3.68058424799671	3.68226943754654	3.89293486277731	3.73395372825275	3.67673586138962	3.20441930703146	3.73283607620571	3.80666394308766	3.64040444686315	3.66122725998975	3.68560947716411	3.5983121248105	3.60305576893598	3.60904226303314	4.43842394120891	3.08982191902828	3.50344653227561	3.35871497033655	3.62708134148376	4.33199381670208	3.60592436009901	3.77146257321397	3.60625582478152	3.78843411377789	3.57644441170146	4.11761624283614	3.9112129031994	3.58110809224068
"2"	5.62873951782479	3.5921352784825	2.16313787128739	5.62629559872648	4.68259635411184	3.65370954584647	6.87585436344582	5.54623562095431	5.68011861130012	4.90942679633974	6.27016822322432	4.89539625620429	5.92480041923654	4.20980556246037	4.35749505920049	4.6717774287684	4.93438619240272	4.22807194684941	4.72959350468858	4.95612341128555	4.87984210545891	5.51018580639649	4.12863984956237	4.2671753469533	4.40141050744809	3.55096804728262	4.31311376475538	4.63823251678309	5.00996613397777	5.83538993585313	4.37996113695032	4.97670515440139	5.31099560107326	4.57679658172827	4.06809505740833	5.33348858036725	4.92361736475368	4.46549653624062	5.53066998290435	5.54417786544591	4.99821829600725	4.80712481581243	4.36880873434177	4.77759789168499	5.48323963533408	5.14376017304136	5.41617518297496	6.65407050970942	5.45443027746165	3.61596868571849	5.58662422218793	5.12350642240771	5.5640120521421	4.87890738640748	5.40922648500426	4.82848938015584	4.2782643286581	4.61718865530805
"3"	3.39921899099147	3.53214178141733	3.64178439057333	4.19540362754628	0.441743802397475	3.57609821091807	3.59864037624467	3.74380876060581	3.93192313854972	3.77119588566334	3.77362416425629	3.78210446298883	3.56269626380511	3.40986002239937	3.60870825872226	3.62452863673922	3.72161509954072	3.83768163508853	3.52637155737523	3.5313414554386	3.11273952796424	3.44232583120839	3.21048398934255	3.57136456040647	3.62452330362839	3.51882453766696	3.47166374113276	4.04413589459317	3.82272121738573	3.75949095145471	3.64643983854207	3.66640667099265	3.89232789385434	3.67009733626764	3.9235483291394	3.65090609900814	3.6477390027106	3.94579534140689	3.73724740521938	3.55815226519844	3.90977756534308	3.54723761752493	3.58802238604963	3.78567434200667	3.54937815417176	2.81190090173563	3.4961871270354	3.26251038363011	3.94646887518331	3.65222072383614	3.73266407084081	3.88477067313896	3.75457995663394	3.6937928777633	3.67026229636526	3.93686418561861	3.99804462667974	3.51198888231814
"4"	3.76283178397747	3.73638763860568	3.5480434856533	3.55364946639027	2.4617292528388	3.76385197705844	3.77282790138384	3.74710474268734	3.59337535771771	3.85402093904714	3.84871772464877	3.93829829450149	3.70357238435135	3.53242077842969	3.72260828284968	3.52174218912081	3.75193643458581	3.42544808150759	3.79651894981298	3.69929472692026	3.236369991364	4.05366579629116	3.26421451040086	3.77090594869457	3.71057511592557	3.73399923720842	3.68479230805941	3.83110076459117	3.73837377347908	3.66341729863116	3.78117549533918	3.79132393744105	3.67649908829233	3.7513585402068	3.72354131581397	3.10681975451315	3.7900989392201	3.69994951620187	3.73466480701044	3.74695735823977	3.7565527366329	3.74363411060268	3.73989401261861	3.9113452584305	3.21362458149053	2.14522211767702	3.6298554207698	3.79558829347127	3.62397215811293	3.23013073692333	3.74839260416708	3.65672781465747	3.76011771830126	3.74637697198958	3.92574897679144	3.62656196969162	3.74608695049351	3.94718018084426
"5"	6.52420871362412	4.61815939391042	0.215198423130786	4.59727340046486	6.60291916323972	4.43505348061972	4.01203435418339	5.49793153179255	3.54687170724153	6.17545129922207	5.43872620300048	6.12882129320786	4.00824185950918	4.23269509108643	4.41845262711683	2.46032525415278	4.17959316275778	4.81869165450019	6.03517253463801	6.19713194066225	5.6998180182263	4.99306917923334	5.71634466492789	5.52339440190441	5.53075582821854	5.5453679105213	5.84032018890071	5.81105954889106	5.76170965201748	5.79052875549168	4.88065558847909	4.55620703629452	3.50729790095587	5.62710162811517	3.58713894041402	0.503995604768892	5.71782319255405	5.26205185146501	4.92168487972195	5.26577942732541	6.14445382782769	4.66588825018355	5.79582311794123	5.9492740453464	6.19540134529958	5.98711307469799	6.09924233813812	5.42555519437255	4.7370802198146	4.25785853094463	6.12595583012988	4.91398213109533	5.6474305705563	6.10794520212383	5.54194886161853	5.62027859271085	5.3176716647228	5.83855630785232
"6"	3.03110895041833	1.17510252395373	1.00643671787859	0.600165005090991	2.79222032550698	2.41194497643644	0.533136674865515	2.3704700415401	0.0768867198927096	3.5128220592516	2.10981469247261	3.48019864861419	0.139585936711801	0.467752222846719	1.30576998289632	0.786978529456112	0.751523495831476	1.24429889697146	3.35613072483256	3.62803841949357	2.59307174704766	1.683341932324	2.80638613850117	2.36457046359292	2.37763568774581	2.62078289484886	2.94656370805689	2.91467368063855	2.39700606078413	2.93572033397006	1.42996180876859	1.17686480887799	0.102059655498457	2.16492580940275	0.103996437670386	0.988820351478061	2.28026563980515	1.78189464145769	1.25581371530106	1.95683481055787	3.37546145477917	1.69565288086552	2.875066345469	3.17273112957472	4.14374694310786	3.23848668448358	3.32858190577052	3.73936083694974	2.06651421179494	1.03369215804907	3.5056886136404	1.41300962648893	2.33444237310112	3.63477900855536	2.67601255909316	2.57955723402119	2.25620868330194	2.91692080319391
"7"	3.19177893245563	2.86029406661076	2.88818417477663	2.40111843956148	0.282422764953152	2.89125412701747	2.90648704188665	2.95297659505618	2.61500101386946	3.34106985232871	2.74314357561774	3.12096639923802	2.73598580670572	2.45806232358998	3.79716322644508	2.53668890902309	2.82863048724383	2.36077111120019	3.66997409270067	2.68908475577462	2.33156731741131	2.75590360253981	2.15926093384087	2.93427744532176	2.74176038933708	2.95439986207904	3.19907339403375	2.7964396818408	2.76056131940781	2.72648822206037	2.81438465323457	2.76329764429914	2.54814335926319	2.77076862966384	2.7170245596371	2.27497228072019	2.83193073926581	2.70097955620017	2.75313246959776	2.79524719769693	2.75663842986591	3.43927574629966	2.84348431104398	2.99948722724867	2.23418276760924	1.42004312810341	2.84462599887669	2.43709287017759	2.86337268736217	1.68838389015692	2.79731939051612	2.92028971001636	3.36226709121036	2.71481209273295	3.23170168418182	2.19002073160308	2.56900925521916	3.72305420032384
"8"	2.8960539985446	2.21933693614818	2.14744049110503	2.37672192444134	0.595279970427147	2.42329054233319	2.43720301769547	2.42931773917081	2.34714084550664	2.43143421913868	2.48234560278399	2.54320341205945	2.39374538600695	2.10156078910897	2.4170608801178	2.24960652387636	2.43280291048536	2.17904582262863	2.54323883649684	2.38162634314289	1.87269885160719	2.68499694547981	1.87842190288971	2.48411472798811	2.33580112591067	2.61391556632428	2.49329760653251	2.58269316985677	2.44042215316514	2.36522307018475	2.43572951649229	2.43069808965287	2.44989338845356	2.4329476852076	2.44481240521538	1.98984541175006	2.42965165445866	2.43314749045726	2.44247672900252	2.42834933134151	2.46691986662243	2.50149461193863	2.43314567404158	2.46450482284136	2.03516882475737	1.6029088029004	2.37607351651894	2.1760208897828	2.508429247707	1.3206079615067	2.41960912140803	2.38536172745159	2.48183079579455	2.44826880677468	2.39553615222205	2.20736254607628	2.48658508348955	2.4581585229765
"9"	3.46253059270134	4.29057506236896	3.22136816236449	3.30861621275941	2.92877322981155	3.04558816998907	3.37162210513282	3.31875706623584	3.22173225226774	3.32936068411046	3.05982775847037	3.50493273483181	3.14807973453157	3.29840901472711	3.02192532219714	3.1654048793052	3.36265529471388	3.70254876753423	3.34737287087452	3.10922264047272	2.59113200055569	3.1666873499056	4.26024749185163	3.46773249404537	3.73627393789214	3.30713390691106	3.81875385971491	3.80502485970388	3.53733630928546	3.70861621785217	3.39908360103266	3.03700841160331	3.97015651734992	3.5662335235706	3.60001124532994	3.50270651544923	3.38257047903532	3.60092749218129	3.21933928795532	3.0924717642169	3.23875086851675	4.0715216415787	3.24122252294318	3.62053669167354	3.11840305938104	2.9155586158694	2.94274863696497	3.71632176479427	2.96144231751359	3.56270437607166	3.0598347836665	3.40086413655501	3.25999091445898	3.42202696733937	3.01834314623568	4.10688984241906	4.03352347026572	3.03701788049518
"10"	3.40686140298491	1.62154857145746	0.40874463103623	1.19982230578757	3.3176397358711	0.090843535128704	0.00388521418977951	1.60629007231288	0.118714314416572	2.7886815173891	1.72819258005775	2.79992642204641	0.149810547540416	0.687235497300489	1.78725122238722	0.802980901901944	0.720191258164195	1.34267624853471	2.86084451259012	2.89576736882297	2.28956276000917	1.50327635760179	2.24693916050197	1.79052771454923	1.94751486289744	2.45719179878165	2.61208148809628	2.21019173299654	1.77178561920593	2.1683357641977	1.22905822683546	1.19053024237043	0.137410256031778	1.71120251181454	0.164352903282385	0.576917826614308	1.64220060387333	1.32637026136085	0.947978582860101	1.45378303456908	2.40067018261978	1.48880830979523	2.39530920550612	2.4648522393358	2.82392411523143	2.64776931470766	2.60688426926928	1.96933813869971	0.631625790527131	2.13818299279835	2.83175392238401	0.855440488843553	1.90657438521386	2.68480718618002	1.71097602117755	2.12915163642019	1.39718170610429	2.21140738805536
