"Species_9773"	"Species_1387"	"Species_7126"	"Species_4564"	"Species_5461"	"Species_5463"	"Species_5432"	"Species_2706"	"Species_11775"	"Species_6077"	"Species_7566"	"Species_11524"	"Species_9824"	"Species_2990"	"Species_2091"	"Species_12953"	"Species_8080"	"Species_2510"	"Species_12654"	"Species_9147"	"Species_3002"	"Species_10060"	"Species_5419"	"Species_2853"	"Species_5115"	"Species_564"	"Species_5452"	"Species_10932"	"Species_7862"	"Species_11643"	"Species_6940"	"Species_5446"	"Species_2954"	"Species_16033"	"Species_8584"	"Species_5459"	"Species_2855"	"Species_5918"	"Species_1889"	"Species_9918"	"Species_16857"	"Species_1501"	"Species_7375"	"Species_12090"	"Species_3058"	"Species_7161"	"Species_8208"	"Species_11569"	"Species_3569"	"Species_5271"	"Species_3303"	"Species_9831"	"Species_9967"	"Species_10667"	"Species_6166"	"Species_13709"	"Species_7239"	"Replicate"
"11"	-0.202555810569161	-0.191645774325565	-0.174542655485331	-0.177888646558821	-0.246082692015585	-0.207279833244929	-0.200950797786756	-0.205689429300843	-0.184665947573906	-0.197530931685654	-0.252259889638324	-0.19792538738456	-0.193907167489924	-0.170474762124547	-0.208048553980671	-0.177490214945605	-0.213215651127478	-0.163544208359131	-0.199037350886517	-0.19958023532488	-0.162677090538067	-0.240464640335745	-0.182173719771671	-0.202894315048311	-0.207715758536798	-0.196993417483519	-0.224123871161163	-0.192929278164772	-0.19922703326681	-0.191832036886285	-0.203474746252386	-0.204495837125664	-0.184809610202557	-0.200823801688493	-0.193478778750735	-0.142941486156279	-0.201179659130118	-0.18950511254452	-0.222397732638371	-0.200488477929087	-0.19871246423098	-0.196649914060437	-0.197283426538598	-0.197632417379708	-0.186210651258492	-0.108140655446122	-0.232947996572833	-0.23982175472748	-0.196155121328804	-0.117381688411716	-0.214698057289951	-0.190045431823947	-0.199313686157903	-0.206179064573517	-0.237680270312421	-0.189287742015473	-0.18290008754219	-0.195016678936116
"12"	-0.365131244879997	-0.102753766060625	-0.187912360430888	-0.178320593363959	-0.257656268302157	-0.103081268552451	-0.168889735301754	-0.260158510732066	-0.127618963315477	-0.367450542180101	-0.286870424620038	-0.316807079565682	-0.136742530146319	-0.187362118961962	-0.0384299071068561	-0.00306975871657787	-0.220022760690096	-0.224540989261487	-0.323352577867889	-0.346670022870528	-0.28956973549537	-0.279272246176027	-0.28151283051284	-0.280834247458696	-0.254556952327389	-0.243291503868586	-0.282285921977683	-0.283809469470425	-0.288499137803041	-0.290882756106314	-0.253545298281091	-0.288130852472894	-0.102454963931886	-0.28658626335847	-0.186546869390708	-0.0887838603444712	-0.280184324245704	-0.264943086138554	-0.248866847265192	-0.249287131197898	-0.313357239997573	-0.161873881567144	-0.281635706179781	-0.295912566449426	-0.348535703394675	-0.318244317241848	-0.322084901545085	-0.433005812615122	-0.27215991059183	-0.176742454377189	-0.336134937542399	-0.16036150171012	-0.202615962062158	-0.332302999684178	-0.249748002806669	-0.258097174823404	-0.253082204677883	-0.286226509446153
"13"	-0.356690618566424	-0.280596289727915	-0.108098141280785	-0.288421277402897	-0.406234331585905	-0.354729216835876	-0.291855740034403	-0.363462872885796	-0.188532763032287	-0.462141229630678	-0.354159072192143	-0.440061359067238	-0.226327260682197	-0.211764169612136	-0.336344385794818	-0.153811129853647	-0.214280482492313	-0.293749196458285	-0.439064330920224	-0.47253762977975	-0.37933957516119	-0.320557707643896	-0.437966444760018	-0.398591799173402	-0.38053399363369	-0.368309623749639	-0.40683472323158	-0.405390862787106	-0.40065077882612	-0.419626449899085	-0.276318179989319	-0.276852275086192	-0.174485690933303	-0.360527027706241	-0.154962993967764	-0.0802930883122755	-0.390193619958642	-0.341773373450951	-0.294813147010828	-0.349342224296012	-0.453988613703979	-0.304655634054849	-0.420879992364462	-0.421924103830351	-0.46058264384185	-0.415533261145811	-0.433641683652308	-0.444889763831826	-0.303176656134514	-0.253538083758848	-0.44199564225042	-0.289322538285561	-0.385899830761107	-0.443377119873862	-0.375435965838004	-0.37972495257756	-0.34606720957047	-0.404622640140532
"14"	0.478107464045643	0.701264253991375	0.590741458539771	0.576566935592818	0.512618253365857	0.557132226166353	0.600166977809562	0.611132756410856	0.614737020010097	0.611518906626791	0.373100226622235	0.603133290691919	0.553197239570546	0.655654024623282	0.590011689360423	0.623296058233298	0.603601751497047	0.715941643533489	0.648603191983079	0.5663549718995	0.542437345931898	0.543528006615808	0.732975028541246	0.686406099048091	0.724229309834249	0.714431762488753	0.714269414870175	0.661145963388809	0.682424872288241	0.611030941040968	0.71575965961251	0.573450804652221	0.683973512201141	0.720686082056885	0.6438922990063	0.623411177802231	0.697132817940522	0.717042371314859	0.498809625094265	0.619955479312454	0.623983072897049	0.69187137091899	0.682200612506857	0.640298988790621	0.56663714992024	0.584234486266188	0.435564201778545	0.476435768240731	0.539500846315383	0.587938142626378	0.441184694878218	0.636320637852064	0.607245202015495	0.54125671615959	0.535620941047673	0.689216415523028	0.669280906643699	0.6509874739289
"15"	-0.560518025557994	-0.559292073412555	-0.603919579463331	-0.587089858519132	-0.341911652362946	-0.579705426304792	-0.569408538557659	-0.567685123357799	-0.568124103906348	-0.581797867599344	-0.544868552834277	-0.569013063254828	-0.586359068297196	-0.570727543839352	-0.571131449984108	-0.560320782327061	-0.562843528073057	-0.570339561515862	-0.584129120977813	-0.583605958798296	-0.533081510572742	-0.570621918188535	-0.565553324727153	-0.573690188706969	-0.560585065918139	-0.551997072532989	-0.54700325643656	-0.568048519592798	-0.562324330601228	-0.601971033543177	-0.563313915603695	-0.572312441932144	-0.569175433177198	-0.56566947540523	-0.56366132008226	-0.571217293341386	-0.562543111603771	-0.563878495330013	-0.579550226252919	-0.576184355593126	-0.575568623124612	-0.553470639754331	-0.579229904893022	-0.571958340103658	-0.598265199897393	-0.568256674039813	-0.51524881657411	-0.555328576506206	-0.567672281236857	-0.563056197343509	-0.600485468338536	-0.574246617014113	-0.588285985609702	-0.605095586777724	-0.568421435604646	-0.570742473850953	-0.570352025870474	-0.567140395146684
"16"	-0.473253296488779	-0.49402050687374	-0.482838798882285	-0.592426926331236	-0.251262338208865	-0.492229101800281	-0.510477006356571	-0.571750876724252	-0.571673975237016	-0.572938950257484	-0.574488814809449	-0.529507833647132	-0.52518914409558	-0.590961553339774	-0.539868697483525	-0.48669375416247	-0.597705221255241	-0.62334141485657	-0.530814315238631	-0.589953381054811	-0.465831290288987	-0.527168996754863	-0.546641391134988	-0.604945984657453	-0.516132191135716	-0.50387118975846	-0.486631082810955	-0.564450965320324	-0.604920987885716	-0.6507840587205	-0.58201833957664	-0.58924279300027	-0.548492053100948	-0.550305054294849	-0.562594152739897	-0.50522920427489	-0.591013708078514	-0.592427651769287	-0.567489368668198	-0.546172121850043	-0.61894506602242	-0.477238482723321	-0.570909421406744	-0.539735701693859	-0.609085945314754	-0.587560994398506	-0.551678562136961	-0.483231954519403	-0.535763070077961	-0.513307994385831	-0.554735062091104	-0.615350204788053	-0.584702536279206	-0.471708754672493	-0.604804197689364	-0.552411855982701	-0.554580736065487	-0.532662043502676
"17"	-0.304535965531385	-0.0757021966700726	-0.0706377979149249	-0.122941443882008	-0.257797760736242	-0.116124898619841	-0.154445936901264	-0.18187934499011	-0.07681307783584	-0.437693391643692	-0.199506148657484	-0.305320236196823	-0.135154037390643	-0.109872069442526	-0.0778809517716606	-0.0719600808634862	-0.0855100178527903	-0.0979298967527915	-0.270211625938173	-0.32492923812836	-0.257320133782877	-0.182803138473073	-0.204084766020172	-0.171356205760087	-0.17557772625307	-0.182671187769842	-0.22987904082015	-0.225811514128287	-0.17641762536713	-0.218707114247826	-0.0930236765256366	-0.124195031292414	-0.0525851275525621	-0.161077901328024	-0.0459368259225807	-0.10298045229719	-0.168335692485735	-0.124548056354949	-0.16675000698894	-0.177580308357169	-0.279799905835544	-0.11932012865738	-0.250699133048097	-0.301824513098086	-0.279883611263668	-0.267400977619483	-0.262851120780795	-0.24918612424016	-0.118877487763739	-0.0859292946704492	-0.273510421250888	-0.0962050111471022	-0.162323823774582	-0.266961467202193	-0.184288136122457	-0.193490652410845	-0.141929894586339	-0.247602939053121
"18"	-0.551422703847384	-0.591012081760997	-0.614503735369569	-0.550412715327492	-0.671557870893351	-0.612040254139574	-0.6033503118933	-0.600988731186084	-0.601487711303585	-0.543204798798864	-0.61222316353226	-0.534067777606447	-0.579125577786728	-0.567675015399057	-0.572236829126416	-0.588019975785408	-0.565654000821302	-0.55725362659572	-0.649942748276134	-0.6203014253011	-0.650008469787525	-0.619235491654607	-0.578502044082396	-0.541918250972676	-0.554147656563425	-0.632118686704766	-0.598127837774474	-0.550337519670846	-0.547394441248644	-0.518120840686286	-0.571221174041302	-0.585665916619094	-0.569618898541733	-0.562147039601518	-0.55816785150405	-0.613505718935281	-0.568410477474346	-0.551968515009794	-0.597303943671193	-0.479926014607722	-0.518834627014309	-0.676298458521898	-0.595486152760685	-0.491780036977421	-0.627309818911825	-0.619107534639599	-0.569548294463985	-0.614725884138365	-0.604816531655263	-0.65346996356334	-0.65292909504114	-0.572297634722943	-0.575057765688978	-0.529406981264377	-0.607219809734664	-0.560649009318687	-0.560048672139689	-0.468133660564097
"19"	0.463443486140483	0.384387788440252	0.467314347809621	0.430567890559889	0.409249459598002	0.527258632956318	0.477272987130332	0.464037086230544	0.430242743446227	0.488182563805997	0.49753724917024	0.519527713636129	0.432127249141229	0.290324739473255	0.461717010977252	0.415362374603685	0.395661510499968	0.330046170880665	0.348289725066851	0.475733886805111	0.397008021059413	0.442797191998275	0.257906170987097	0.363448502563901	0.308429564545053	0.304837523177647	0.274206825458163	0.473540437725316	0.41379713512336	0.439751813119151	0.394034383381356	0.418977568430649	0.428436720684252	0.410709876949023	0.377883543767702	0.409738186024338	0.382888247841038	0.404540661799111	0.4583567314521	0.450457266888263	0.442969813687287	0.419523089281084	0.378669051154032	0.474192620081227	0.441544634955307	0.429020843794828	0.519878082985695	0.522276980835118	0.514104794294752	0.46516857618492	0.512549973427082	0.436169341767821	0.492981593422316	0.515254920436974	0.503457272242506	0.443814678448014	0.445338394132064	0.419193567743593
"20"	0.502852206514131	0.347039653762876	0.434821783887249	0.413818266836704	0.375529363583148	0.455180432536729	0.36835043684553	0.393397510549145	0.396472186343075	0.46997215722104	0.471084811950995	0.504955885964339	0.349092805705509	0.181040606480324	0.465116879909063	0.35763943085159	0.34444493946628	0.273163492928972	0.232717195060144	0.428799542472056	0.331306336432438	0.386338776867729	0.179626849007762	0.294802747783629	0.204762329313527	0.220569262157015	0.193401986633812	0.438959669861531	0.364383336139415	0.389221785350863	0.344860582367249	0.388096935444742	0.380386206790119	0.363999290311941	0.314823533767708	0.35199588591452	0.304907961726323	0.358995133522551	0.39246683534531	0.415040243628877	0.407378079608358	0.362631915525788	0.292108810575051	0.440416782004943	0.374276431832038	0.347746911053114	0.49913928425506	0.503283005546231	0.486418961586923	0.430809855055091	0.457858567270709	0.387538294156292	0.474095419122564	0.480525553816618	0.465226426759543	0.40244043955379	0.401731430548699	0.354170256430092
"21"	0.574184581805329	0.455622810751221	0.527235249169588	0.476321757300931	0.5203011306331	0.552106987891717	0.449847273693145	0.478509670074396	0.475792761739875	0.53070544970794	0.53541987125964	0.559134648727768	0.480339324059785	0.362324977948915	0.502044865621463	0.488128356859689	0.440904041044609	0.383205035007063	0.384944624665542	0.493913553943158	0.46152611016918	0.484058076436183	0.293139538990578	0.392387850963406	0.310447612542156	0.324633004323403	0.296768069206891	0.513418356369047	0.454290651027666	0.481468859564739	0.43746461784261	0.467315978905513	0.469305650699274	0.462856163995033	0.436412636028305	0.461091926497344	0.405625287827594	0.449588206500997	0.499436994400824	0.489758475782554	0.489741806642186	0.488964941555785	0.413345178229882	0.513730584487274	0.458043313024903	0.458695257382378	0.556514734880178	0.578416781517711	0.556410908960304	0.507043551135886	0.53610821521398	0.47427024003682	0.531606363307316	0.570598106605022	0.537910438056118	0.493161041782141	0.486052773390687	0.450678622732137
"22"	0.620743891232403	0.628582910575662	0.602208902687116	0.655908625654311	0.597262307825525	0.60628724959874	0.620446814999722	0.609181116093135	0.611642374928194	0.609872489766025	0.539282519990705	0.617154399554703	0.63836697560685	0.680097395446609	0.6298986496697	0.632849614167698	0.582376521484837	0.626990177820555	0.713286364768791	0.62514458958141	0.607238693801575	0.609653775545673	0.684634531609664	0.645257555627836	0.707884007310102	0.650678186921484	0.69872806095993	0.612275752911198	0.594812168562878	0.618301314295338	0.596463252011087	0.624724001251074	0.607134907095171	0.604103121574124	0.607147714259479	0.615310981784545	0.627208840989089	0.602011419006428	0.592055905998785	0.636365586308577	0.635992297184146	0.63397711214731	0.65320017993412	0.647587607064246	0.620049374399422	0.655987452554807	0.474293846152428	0.597078800683886	0.59971505878932	0.604678481914085	0.603791986657461	0.614587047050044	0.625790611987161	0.597624624949758	0.594009520170397	0.620461422014433	0.605832108767907	0.681724694005537
"23"	0.441171901607326	0.470557759239597	0.487001624684361	0.477112002636809	0.252486110451427	0.480015887416047	0.478244876362522	0.468682695694936	0.475047977401212	0.480074515646706	0.46840685668503	0.483878733595818	0.491481655188724	0.481662272348567	0.488661432491315	0.485628658198133	0.459971492517705	0.477584776653227	0.482049805076778	0.498403942272846	0.442456829006081	0.477596890435438	0.477240997356238	0.478665138156334	0.480211303522304	0.482322000538165	0.463673847049048	0.484087060860797	0.477145564927618	0.486622525137251	0.475942163004262	0.47992937722062	0.480361296483598	0.477936064521502	0.473509101668127	0.481424644691942	0.470659517221559	0.479204650616633	0.470818086294914	0.483615645092527	0.475666815962153	0.507535748603685	0.484976334180904	0.479575455566089	0.481933420502635	0.480869635693199	0.449191615047225	0.475854335351972	0.481618604043467	0.478139657646754	0.460752039652345	0.479615832696805	0.488214868439585	0.485664453141635	0.491697787401426	0.479530141257836	0.480323133840295	0.480890007365281
"24"	0.645746105770373	0.50840493522816	0.641771682561887	0.542096511845996	0.62554160948954	0.632605070363589	0.60104948867483	0.606204839347899	0.600854642192947	0.483198064044919	0.638048056985198	0.475279549778455	0.578170627445585	0.580791822445238	0.572348804180285	0.587396794691271	0.576353553487592	0.554102996019037	0.580360654211319	0.633794593922304	0.666958249753639	0.64016249543104	0.525072591416106	0.52587799596298	0.531521325074845	0.568624362385322	0.527074685259553	0.529303740369541	0.5606058945739	0.504989431859193	0.586125466129951	0.613119367226982	0.561580100876017	0.564446095950884	0.576515686843383	0.629498451284112	0.582918794971942	0.565630945986284	0.609548041876729	0.499881111635876	0.525346278291678	0.600631141798455	0.570377796218314	0.403698812711683	0.635106659453844	0.63068803942225	0.593579142577115	0.632640595154974	0.652804237984075	0.625443283450773	0.638448554118186	0.527364052983962	0.516494513958699	0.562164347654047	0.615639521536756	0.527906204001432	0.549664681880433	0.464185153358743
"25"	0.507403889813062	0.380081162116973	0.500289501092252	0.450670521244821	0.437012911881313	0.483327982098716	0.48445872521166	0.509846545250775	0.470068358846974	0.430523410988435	0.507532884059203	0.443458264967775	0.416850251441798	0.437240099818053	0.455273127444168	0.439933936412755	0.455261697599712	0.441605383528517	0.428689616638276	0.489055119621357	0.531683608741489	0.529730339813272	0.385575006036571	0.423291901953183	0.438733336658891	0.413115570584617	0.385621528838317	0.417091602925622	0.450614631104468	0.41289013155334	0.456832432862762	0.526163935791883	0.407662701145351	0.460262128354773	0.442948487468432	0.484731580680662	0.455479777980368	0.448426287341164	0.439197037012223	0.410372564940926	0.470879378282981	0.448227477653345	0.441159914800823	0.383989558355326	0.533091721708597	0.499764667119125	0.436203685029268	0.486606504989271	0.490874201474327	0.507438020315531	0.508049252693485	0.454816884621915	0.442602867132105	0.459246241759653	0.503268284343438	0.434674183410264	0.460023734867195	0.382873294524914
